site,lat,lon,model,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
US-Tw3,38.1159,-121.6467,lpjml,881.0723789,822.1051269,947.4397394,1071.231285,1059.096467,692.2878084,391.5737681,773.8109223,639.8442622,768.3967753,743.4712162,903.9231779,1171.84132,1042.576045,985.9104421,1104.958673,757.1940882,934.4019127,1098.311185,943.5120511,947.031568,1031.37439,1103.098407,1009.469353,1159.927231,1080.73073,1077.325161,1080.949071,1235.711952,1278.077138,1136.932177,1010.742346,1209.062145,1172.689282,1218.529722,1219.594369,1184.270034,1150.440321,1293.177238,1408.576163
US-Tw4,38.103,-121.6414,lpjml,881.0723789,822.1051269,947.4397394,1071.231285,1059.096467,692.2878084,391.5737681,773.8109223,639.8442622,768.3967753,743.4712162,903.9231779,1171.84132,1042.576045,985.9104421,1104.958673,757.1940882,934.4019127,1098.311185,943.5120511,947.031568,1031.37439,1103.098407,1009.469353,1159.927231,1080.73073,1077.325161,1080.949071,1235.711952,1278.077138,1136.932177,1010.742346,1209.062145,1172.689282,1218.529722,1219.594369,1184.270034,1150.440321,1293.177238,1408.576163
US-Twt,38.1087,-121.653,lpjml,881.0723789,822.1051269,947.4397394,1071.231285,1059.096467,692.2878084,391.5737681,773.8109223,639.8442622,768.3967753,743.4712162,903.9231779,1171.84132,1042.576045,985.9104421,1104.958673,757.1940882,934.4019127,1098.311185,943.5120511,947.031568,1031.37439,1103.098407,1009.469353,1159.927231,1080.73073,1077.325161,1080.949071,1235.711952,1278.077138,1136.932177,1010.742346,1209.062145,1172.689282,1218.529722,1219.594369,1184.270034,1150.440321,1293.177238,1408.576163
US-UMB,45.5598,-84.7138,lpjml,748.8597463,689.6052497,788.8437401,792.7562255,719.762155,612.5526564,634.9646341,622.1740451,742.3541456,654.0760345,604.0936251,659.3338243,606.5772076,811.0998146,793.2479893,742.2865279,784.2276828,666.0903546,646.7883963,836.6272987,723.0585723,606.6386342,714.9948547,873.2262424,749.5542396,654.5390139,595.9094974,777.2230047,838.2701743,723.1066845,826.2037626,810.4779132,813.6959287,811.3654567,790.2654286,702.5531839,718.190397,859.7560424,807.7658595,923.9781497
US-UMd,45.5625,-84.6975,lpjml,748.8597463,689.6052497,788.8437401,792.7562255,719.762155,612.5526564,634.9646341,622.1740451,742.3541456,654.0760345,604.0936251,659.3338243,606.5772076,811.0998146,793.2479893,742.2865279,784.2276828,666.0903546,646.7883963,836.6272987,723.0585723,606.6386342,714.9948547,873.2262424,749.5542396,654.5390139,595.9094974,777.2230047,838.2701743,723.1066845,826.2037626,810.4779132,813.6959287,811.3654567,790.2654286,702.5531839,718.190397,859.7560424,807.7658595,923.9781497
US-Var,38.4133,-120.9507,lpjml,862.4183303,798.6369931,888.7887363,1026.152863,1084.104045,828.3492308,595.8677441,824.0750887,857.8452868,868.3076945,843.1290846,1025.075472,1145.401249,964.5147924,844.9859428,1027.567599,714.1184087,745.7126609,632.8187346,776.0542167,843.7437901,809.465288,1055.30205,917.6881752,1107.835591,938.7576125,754.688018,1254.727717,1000.296123,1209.251792,868.2245323,811.523393,827.4643813,690.8516531,1044.039394,979.2293207,906.8824888,900.923243,1105.397295,1194.101551
US-WCr,45.8059,-90.0799,lpjml,1489.177472,1350.313801,1407.993262,1284.785958,1219.529461,1123.749696,1508.057386,1528.513268,1326.442908,1387.819511,1425.836579,1444.308204,1290.651365,1377.466566,1582.628429,1507.108075,1413.450348,1233.559371,1334.275478,1575.593586,1549.297724,1312.936942,1423.88134,1440.244351,1428.627696,1473.851862,1419.978712,1379.233471,1633.085254,1574.871633,1648.801421,1469.530466,1374.423862,1449.055381,1430.502096,1506.289265,1561.801899,1618.947352,1462.1383,1765.082443
US-Whs,31.7438,-110.0522,lpjml,467.9973854,630.0671508,578.2131126,305.3110551,458.0584273,665.3349505,615.3326209,818.1429441,505.2958619,98.35959269,128.2804439,241.8546203,557.9889455,613.6871068,645.9315215,862.9699127,742.0851042,631.5999529,487.0059445,290.8076272,520.8116492,751.5315252,866.4885535,612.7928696,703.7441067,451.2464443,241.1225416,352.6572149,228.0224258,245.8798708,480.363145,438.2265236,505.5008463,550.9563,539.9572775,319.2243064,415.0640841,508.8347816,538.3854011,257.3741247
US-Wi0,46.6188,-91.0814,lpjml,908.8052999,917.6994146,1029.375006,909.2241295,760.6830749,746.016659,978.8563453,960.2838991,901.8210053,820.4508732,923.0975592,999.934782,824.4511223,986.441353,1110.200106,1110.498598,949.0201393,844.2533165,898.796684,944.315744,1015.442812,1000.364437,1010.306653,983.1031345,914.543474,979.3887294,893.6829258,949.8999835,1124.838321,1028.77646,1043.917083,915.4054319,956.7440749,949.4774475,930.9107726,891.7172865,869.2377499,1075.721005,988.5651946,1204.204896
US-Wi3,46.6347,-91.0987,lpjml,908.8052999,917.6994146,1029.375006,909.2241295,760.6830749,746.016659,978.8563453,960.2838991,901.8210053,820.4508732,923.0975592,999.934782,824.4511223,986.441353,1110.200106,1110.498598,949.0201393,844.2533165,898.796684,944.315744,1015.442812,1000.364437,1010.306653,983.1031345,914.543474,979.3887294,893.6829258,949.8999835,1124.838321,1028.77646,1043.917083,915.4054319,956.7440749,949.4774475,930.9107726,891.7172865,869.2377499,1075.721005,988.5651946,1204.204896
US-Wi4,46.7393,-91.1663,lpjml,908.8052999,917.6994146,1029.375006,909.2241295,760.6830749,746.016659,978.8563453,960.2838991,901.8210053,820.4508732,923.0975592,999.934782,824.4511223,986.441353,1110.200106,1110.498598,949.0201393,844.2533165,898.796684,944.315744,1015.442812,1000.364437,1010.306653,983.1031345,914.543474,979.3887294,893.6829258,949.8999835,1124.838321,1028.77646,1043.917083,915.4054319,956.7440749,949.4774475,930.9107726,891.7172865,869.2377499,1075.721005,988.5651946,1204.204896
US-Wi6,46.6249,-91.2982,lpjml,908.8052999,917.6994146,1029.375006,909.2241295,760.6830749,746.016659,978.8563453,960.2838991,901.8210053,820.4508732,923.0975592,999.934782,824.4511223,986.441353,1110.200106,1110.498598,949.0201393,844.2533165,898.796684,944.315744,1015.442812,1000.364437,1010.306653,983.1031345,914.543474,979.3887294,893.6829258,949.8999835,1124.838321,1028.77646,1043.917083,915.4054319,956.7440749,949.4774475,930.9107726,891.7172865,869.2377499,1075.721005,988.5651946,1204.204896
US-Wi9,46.6188,-91.0814,lpjml,908.8052999,917.6994146,1029.375006,909.2241295,760.6830749,746.016659,978.8563453,960.2838991,901.8210053,820.4508732,923.0975592,999.934782,824.4511223,986.441353,1110.200106,1110.498598,949.0201393,844.2533165,898.796684,944.315744,1015.442812,1000.364437,1010.306653,983.1031345,914.543474,979.3887294,893.6829258,949.8999835,1124.838321,1028.77646,1043.917083,915.4054319,956.7440749,949.4774475,930.9107726,891.7172865,869.2377499,1075.721005,988.5651946,1204.204896
US-Wkg,31.7365,-109.9419,lpjml,489.2356493,659.1110046,594.554747,320.6700515,528.9403461,727.9992667,692.8775894,855.1116883,622.8974797,310.658821,444.2772397,554.2815863,986.8849734,1055.931451,1062.686939,1060.694641,912.8098892,891.5834216,643.6503627,108.2162642,368.9780885,494.8534016,659.6588603,684.3274723,836.847283,595.9250517,679.4633361,850.1661974,462.8443677,246.9235347,416.7605927,353.2774272,596.6708835,821.7039563,768.2625602,487.6965405,508.8435189,606.4284515,643.709031,445.8911264
ZA-Kru,-25.0197,31.4969,lpjml,990.2593779,1682.56085,1437.62278,1563.775539,1500.13141,1480.641576,1417.574588,1455.667752,1267.810461,1516.087102,1599.861343,952.770781,845.7181621,1636.107893,1386.399822,1303.381752,1276.265481,1380.198542,1443.475944,1357.605201,1268.805224,865.8965218,919.1700769,809.479893,902.9918493,1603.138863,1664.857154,1258.859823,1505.287824,1723.871304,1383.327444,1032.087721,697.2066158,1002.291406,1111.622883,1220.146655,1116.885163,1115.018477,1252.849223,1318.908215
ZM-Mon,-15.4378,23.2528,lpjml,1408.933847,1547.814011,1179.746186,1652.569672,1621.27579,1745.611042,1387.705392,1905.108191,1423.727855,1496.725783,1428.158888,1231.184222,1340.453188,1248.128824,1140.853862,1664.410741,1120.891409,1559.006569,1539.475002,1449.171627,1410.582191,1293.893099,1667.109394,1194.873352,1159.483734,1280.327585,1450.970664,1371.588248,1441.116172,1588.830809,1454.87604,1631.119015,1548.542961,1395.452575,1117.166001,1336.199272,1516.144199,1679.154844,1727.974331,1606.864488
AR-SLu,-33.4648,-66.4598,orchidee,141.2955812,430.9127622,623.0277487,630.4301509,613.6359402,341.256098,532.1655893,435.8638935,988.9995388,472.4842294,528.6005623,581.9037522,545.9277243,670.0252864,731.8829439,375.694583,228.1969337,461.1406814,746.6953989,601.7074831,625.9101611,562.2237894,463.4477032,525.2756018,480.7842744,572.4393456,524.395841,884.9866127,762.3223734,838.2891002,873.8766238,708.838881,380.6925166,971.4866744,685.2436084,586.9919548,987.0554693,934.2781695,411.8078765,715.5176946
AR-Vir,-28.2395,-56.1886,orchidee,2026.253604,2045.589789,2201.341539,2141.284902,2159.948611,2120.047832,2141.898445,2129.159082,2143.490696,2160.995972,2124.659087,2153.787524,2164.906472,2063.412525,2033.495114,2254.91287,2248.000424,2112.721077,2213.211273,2183.102938,2155.995216,2191.713367,2163.215992,2161.610943,2184.82559,2176.106552,2292.519779,2302.186469,2243.780669,2289.490605,2309.367704,2314.300836,2398.038621,2293.056421,2171.068156,2191.347315,2275.956761,2353.313607,2379.543958,2393.286541
AT-Neu,47.1167,11.3175,orchidee,635.0580086,577.759421,617.0810859,588.5816031,631.4247168,606.3429452,613.1779049,562.4576603,580.0985027,521.1686615,581.240638,612.0541699,634.312496,570.4963333,606.2867234,652.9411024,596.4382704,661.3394381,654.7637863,679.6979468,644.7852323,702.4870722,694.5475935,746.6713666,694.8516281,681.121451,721.7842946,747.9654043,746.9194072,780.9106664,751.3453222,757.1412537,809.1281985,696.5875041,719.8388491,730.2605328,804.7174737,765.4393257,759.7866387,691.4994347
AU-Ade,-13.0769,131.1178,orchidee,384.376367,317.1540857,382.9747354,385.7447667,353.7439628,314.0736999,318.2698073,360.8651958,296.9319023,378.508868,351.4792362,292.824945,335.6536232,304.3825114,343.5397852,402.4822652,304.994946,356.4520872,327.3324328,347.6223803,317.7686292,370.5421604,315.2429391,303.4412964,319.3648674,338.6001671,287.1245691,344.5343866,348.845157,353.1831086,330.4934534,263.5617428,288.3149371,329.0672232,314.6093037,323.0105291,350.447383,292.689454,286.0813781,380.8631646
AU-ASM,-22.283,133.249,orchidee,6.137989121,7.070561627,8.432754452,16.27494728,17.48831394,15.1744714,11.82798589,9.7910861,11.23586242,9.086174565,9.739594214,10.62192915,11.14211942,12.39353838,9.877434824,8.398353222,9.581212359,9.437719385,10.22112625,9.403808656,8.711384354,7.255469024,7.840709489,6.642090833,5.510970193,3.907348032,3.212643052,2.119801888,0,0,0,0,0,0,0,0,0,0,0,0
AU-Cpr,-34.0021,140.5891,orchidee,324.0083298,148.2320525,495.1208027,892.1311504,637.3487969,408.6714085,149.7342645,401.6778925,551.8811479,341.5867512,245.6759704,35.28775928,288.0865554,307.9724488,280.5543242,391.0181567,373.9528741,277.3723476,225.0588277,159.0243716,450.8001015,554.1362227,603.7920356,532.0659912,699.0615394,621.7502566,410.5635526,334.3652145,441.9273956,342.7821906,467.2822951,87.93866265,256.1631909,225.2700637,398.8489228,122.9926426,139.9399852,208.2183097,174.3382336,618.1488016
AU-Cum,-33.6133,150.7225,orchidee,1633.341835,2096.356004,1915.732752,2018.805597,1932.222094,2043.802153,1744.186711,2004.583957,1636.485219,656.0599585,1585.338131,1182.907498,1414.644328,2106.428437,1674.850757,1745.152512,1969.975745,2052.258197,2060.698785,2058.594624,1633.54615,2097.643027,1528.536114,743.0822117,1761.031729,1411.35157,1328.163156,1577.783196,2153.071631,1833.377233,1699.816504,1182.384518,1326.0241,1072.888011,1480.794239,812.8527394,1908.370575,1988.470992,1808.278053,2018.722147
AU-DaP,-14.0633,131.3181,orchidee,1787.611002,1715.132282,1939.603383,2068.645078,2089.93283,1791.473642,1959.212786,1270.72088,1465.74378,1816.578935,1956.341171,1400.233783,1767.284544,1892.764964,1863.855673,1512.280425,1664.976379,1518.369357,1939.782607,1681.980143,1576.83248,1765.214492,1698.359675,1627.818127,1920.743887,1825.582523,1800.186825,2013.128204,2264.490214,2366.414966,1938.104249,1721.575307,1371.799688,1857.788932,1731.704395,1930.151782,1957.969851,1912.322048,1417.113795,2274.238935
AU-DaS,-14.1593,131.3881,orchidee,1787.611002,1715.132282,1939.603383,2068.645078,2089.93283,1791.473642,1959.212786,1270.72088,1465.74378,1816.578935,1956.341171,1400.233783,1767.284544,1892.764964,1863.855673,1512.280425,1664.976379,1518.369357,1939.782607,1681.980143,1576.83248,1765.214492,1698.359675,1627.818127,1920.743887,1825.582523,1800.186825,2013.128204,2264.490214,2366.414966,1938.104249,1721.575307,1371.799688,1857.788932,1731.704395,1930.151782,1957.969851,1912.322048,1417.113795,2274.238935
AU-Dry,-15.2588,132.3706,orchidee,34.88362467,90.31527591,199.5891727,256.2691603,191.0974181,157.419077,115.7358574,172.6264542,169.0351705,113.9246294,97.90042506,146.2307842,127.7755978,175.3153301,140.6172005,87.6224995,36.26257023,109.6245537,209.6176863,94.19968646,36.29102319,69.79040676,93.56994137,83.06393243,111.0910228,156.8834151,88.66587637,143.9696012,197.4352883,208.6639213,187.0700675,78.80402218,40.93873303,125.079561,151.8467327,112.6461375,139.1470508,133.3895535,70.29973471,222.0226823
AU-Emr,-23.8587,148.4746,orchidee,569.4216799,520.8692076,630.8728468,1147.546571,831.6908715,903.5160174,693.3552131,878.4252197,390.8344769,579.7574403,726.5440891,320.3039776,983.6403276,579.6870737,631.2755882,621.2958355,514.0333941,592.3651351,1033.437002,347.5099192,578.9947797,497.7819379,402.0299769,300.0429652,430.489262,652.5353682,526.2071522,852.4297343,522.1567717,717.2262413,395.2974516,354.8320545,371.3893386,380.5834418,619.4331855,426.9841479,902.1817571,944.8858157,419.601143,852.3030033
AU-Fog,-12.5452,131.3072,orchidee,2245.280559,1655.067252,1990.446379,2153.458792,1850.816813,1664.295556,1735.484923,1951.469923,1704.345788,1812.883448,2114.212787,1579.608841,1934.331794,1800.753209,1981.419446,2145.795074,1700.65593,2100.905559,1974.52467,1822.068334,1735.977703,1814.6268,1854.320373,1945.940188,2269.179761,2243.776342,1886.832034,2162.231809,2166.717472,2289.648511,2181.612314,1698.51179,1567.422978,2132.11418,2178.862512,2053.672271,2177.995907,1972.920391,1773.432907,2077.414645
AU-Gin,-31.3764,115.7138,orchidee,952.5056121,712.8055397,791.8797581,900.9674428,866.4424874,954.9620233,668.1257186,761.2400362,772.6872118,855.0217012,789.731923,934.9871909,866.8123306,993.354441,792.3416091,1018.30933,900.5532375,976.8713533,872.6811898,1042.02886,972.152694,1079.091754,847.0295897,678.5180218,910.810517,913.4007986,895.5331198,857.9535685,1203.798983,1045.33242,876.9214698,804.3752048,1064.843884,819.4169536,958.0725723,877.7086635,847.6521969,1074.913573,888.3651912,679.078319
AU-GWW,-30.1913,120.6541,orchidee,41.85480817,7.464756307,8.84447486,18.9930682,20.54162906,20.04370107,13.65326623,18.41548564,18.50612678,19.69551293,24.48977691,23.84463902,20.44741387,27.91360854,25.34969597,27.12027393,30.16477428,32.30798788,34.66209442,36.94075988,30.59265037,36.62840525,37.20402297,35.40650622,44.34507815,39.93143681,42.84123573,36.87247498,51.04944066,58.87138221,53.07331887,51.86171152,48.35747233,48.25309789,47.00632376,61.31214737,50.47571597,52.73444531,57.18367317,45.58634769
AU-How,-12.4943,131.1523,orchidee,2439.798913,2123.576101,2140.670233,2241.700621,2306.9789,1985.79485,2199.123332,2383.501734,2049.384815,2125.462686,2404.148407,1999.368415,2482.776203,2300.116468,2239.2105,2408.35575,2209.490444,2313.369964,2306.715856,2213.519122,2135.225092,2344.340983,2114.314089,2150.736153,2443.122505,2546.990921,2315.951091,2311.254887,2509.83988,2830.482489,2565.50806,2052.439156,2123.074342,2555.394502,2326.139184,2528.487217,2591.26873,2275.593094,2195.474542,2767.510623
AU-Lox,-34.4704,140.6551,orchidee,324.0083298,148.2320525,495.1208027,892.1311504,637.3487969,408.6714085,149.7342645,401.6778925,551.8811479,341.5867512,245.6759704,35.28775928,288.0865554,307.9724488,280.5543242,391.0181567,373.9528741,277.3723476,225.0588277,159.0243716,450.8001015,554.1362227,603.7920356,532.0659912,699.0615394,621.7502566,410.5635526,334.3652145,441.9273956,342.7821906,467.2822951,87.93866265,256.1631909,225.2700637,398.8489228,122.9926426,139.9399852,208.2183097,174.3382336,618.1488016
AU-RDF,-14.5636,132.4776,orchidee,1615.714622,1379.096116,1597.313629,2018.178005,1563.427554,1868.415411,1773.944362,973.0347044,1137.370247,1174.108852,1577.573281,1281.840642,1297.396988,1883.377684,1312.143113,976.6318517,1095.455051,1055.881685,1442.350939,1019.830859,1400.041094,686.2634848,1418.243465,1702.184907,1324.23149,733.9153548,1555.344635,1960.523651,1868.794446,2093.945428,1990.937653,1346.702232,1495.533892,1753.516966,1266.514848,1826.812132,1856.494022,1751.689554,1360.207716,685.9179272
AU-Rig,-36.6499,145.5759,orchidee,1130.911344,1031.470736,1296.526176,1666.896113,1401.110585,1110.694755,954.3482779,1176.476112,1188.501242,1021.110038,1206.559327,804.580133,756.4289187,1474.815116,960.9871532,1254.682696,1344.62907,1241.602273,1513.642335,1278.652899,1114.655427,1260.354815,1728.946847,1214.089538,1143.803941,1561.883747,1069.626953,1108.86093,1389.834215,1267.420351,1325.837485,807.354078,940.5495755,1228.316578,1408.932802,667.6710725,740.3315673,1169.571989,841.9064348,1420.536886
AU-Rob,-17.1175,145.6301,orchidee,2686.452217,2735.286683,2759.579906,2719.924113,2793.838129,2715.675719,2782.093471,2784.350094,2717.536572,2825.768884,2805.180093,2791.095828,2722.041392,2832.639538,2808.365086,2750.129395,2620.185561,2862.976186,2807.120475,2840.617577,2529.116136,2476.062993,2995.470666,2779.372457,2876.671599,2906.856358,2913.839704,2968.333182,2955.771642,2944.480753,2850.540739,1733.722871,2865.740439,2964.55529,2816.787674,2998.452653,2953.088629,2988.26694,2973.958175,3021.178851
AU-Stp,-17.1507,133.3502,orchidee,365.2017101,437.1011765,477.0207847,651.8392313,709.7015453,615.2020077,475.2598593,577.2839212,451.9273795,316.0481265,561.0601402,479.0250203,454.9510107,519.5376483,500.2826601,208.164262,392.3277069,330.9264954,440.4613105,209.3269746,458.6028563,353.1997787,520.8823733,332.7963198,470.0065306,338.3291396,250.7161998,228.5681994,139.9914999,562.8258342,648.1185662,291.7366121,415.3794033,519.1318749,362.1117919,615.2387429,581.5632688,461.9492187,441.2323661,598.5567356
