Record_number,lon,lat,year,GOME2_SIF,SCIA_SIF
4912,112,33.5,2008,1.2573,1.381
4913,102,30,2008,0.40415,0.54586
4913,102,30,2009,0.59118,0.40985
4914,102,30,2008,0.40415,0.54586
4914,102,30,2009,0.59118,0.40985
4915,102,30,2008,0.40415,0.54586
4915,102,30,2009,0.59118,0.40985
4916,102,30,2008,0.40415,0.54586
4916,102,30,2009,0.59118,0.40985
4917,102,30,2008,0.40415,0.54586
4917,102,30,2009,0.59118,0.40985
4918,102,30,2008,0.40415,0.54586
4918,102,30,2009,0.59118,0.40985
4919,25.117,61.367,2001,NaN,NaN
4919,25.117,61.367,2002,NaN,NaN
4920,25.117,61.367,2002,NaN,NaN
4920,25.117,61.367,2003,NaN,0.43734
4921,25.117,61.367,2003,NaN,0.43734
4921,25.117,61.367,2004,NaN,0.41315
4926,-3.4667,37.083,2006,NaN,0.40672
4926,-3.4667,37.083,2007,0.86011,0.5906
4929,-3.4667,37.083,2006,NaN,0.40672
4929,-3.4667,37.083,2007,0.86011,0.5906
4932,-3.4667,37.083,2006,NaN,0.40672
4932,-3.4667,37.083,2007,0.86011,0.5906
4934,26.309,64.492,2009,0.44565,0.2663
4934,26.309,64.492,2010,0.54843,0.27748
4938,-76.157,35.906,2007,1.3302,1.2072
4938,-76.157,35.906,2008,1.3384,1.434
4939,-76.157,35.906,2007,1.3302,1.2072
4939,-76.157,35.906,2008,1.3384,1.434
4940,-76.157,35.906,2007,1.3302,1.2072
4940,-76.157,35.906,2008,1.3384,1.434
4941,-76.157,35.906,2007,1.3302,1.2072
4941,-76.157,35.906,2008,1.3384,1.434
4942,-76.157,35.906,2007,1.3302,1.2072
4942,-76.157,35.906,2008,1.3384,1.434
4943,7.07,48.67,2002,NaN,NaN
4943,7.07,48.67,2003,NaN,1.327
4943,7.07,48.67,2004,NaN,1.2525
4944,7.07,48.67,2002,NaN,NaN
4944,7.07,48.67,2003,NaN,1.327
4944,7.07,48.67,2004,NaN,1.2525
4945,7.07,48.67,2002,NaN,NaN
4945,7.07,48.67,2003,NaN,1.327
4945,7.07,48.67,2004,NaN,1.2525
4946,7.07,48.67,2002,NaN,NaN
4946,7.07,48.67,2003,NaN,1.327
4946,7.07,48.67,2004,NaN,1.2525
4947,7.07,48.67,2002,NaN,NaN
4947,7.07,48.67,2003,NaN,1.327
4947,7.07,48.67,2004,NaN,1.2525
4948,7.07,48.67,2002,NaN,NaN
4948,7.07,48.67,2003,NaN,1.327
4948,7.07,48.67,2004,NaN,1.2525
4949,7.07,48.67,2002,NaN,NaN
4949,7.07,48.67,2003,NaN,1.327
4949,7.07,48.67,2004,NaN,1.2525
4968,-78,43.11,2007,1.0047,0.83886
4968,-78,43.11,2008,1.0115,0.98695
4969,-78,43.11,2007,1.0047,0.83886
4969,-78,43.11,2008,1.0115,0.98695
4970,-78,43.11,2007,1.0047,0.83886
4970,-78,43.11,2008,1.0115,0.98695
4971,-78,43.11,2007,1.0047,0.83886
4971,-78,43.11,2008,1.0115,0.98695
4972,29.867,63.05,2004,NaN,0.31466
4972,29.867,63.05,2005,NaN,0.33756
4973,29.867,63.05,2004,NaN,0.31466
4973,29.867,63.05,2005,NaN,0.33756
4974,29.867,63.05,2004,NaN,0.31466
4974,29.867,63.05,2005,NaN,0.33756
4975,29.867,63.05,2004,NaN,0.31466
4975,29.867,63.05,2005,NaN,0.33756
4982,7.7667,46.717,2000,NaN,NaN
4982,7.7667,46.717,2001,NaN,NaN
4983,7.7667,46.717,2001,NaN,NaN
4983,7.7667,46.717,2002,NaN,NaN
4984,7.7667,46.717,2002,NaN,NaN
4984,7.7667,46.717,2003,NaN,1.0578
4985,7.7667,46.717,2003,NaN,1.0578
4985,7.7667,46.717,2004,NaN,0.92205
4986,7.7667,46.717,2004,NaN,0.92205
4986,7.7667,46.717,2005,NaN,0.91392
4987,9.0667,47.167,2000,NaN,NaN
4987,9.0667,47.167,2001,NaN,NaN
4988,9.0667,47.167,2001,NaN,NaN
4988,9.0667,47.167,2002,NaN,NaN
4989,9.0667,47.167,2002,NaN,NaN
4989,9.0667,47.167,2003,NaN,1.037
4990,9.0667,47.167,2003,NaN,1.037
4990,9.0667,47.167,2004,NaN,1.1849
4991,9.0667,47.167,2004,NaN,1.1849
4991,9.0667,47.167,2005,NaN,1.1519
4992,7.8833,47.267,2000,NaN,NaN
4992,7.8833,47.267,2001,NaN,NaN
4993,7.8833,47.267,2001,NaN,NaN
4993,7.8833,47.267,2002,NaN,NaN
4994,7.8833,47.267,2002,NaN,NaN
4994,7.8833,47.267,2003,NaN,1.1338
4995,7.8833,47.267,2003,NaN,1.1338
4995,7.8833,47.267,2004,NaN,1.2428
4996,7.8833,47.267,2004,NaN,1.2428
4996,7.8833,47.267,2005,NaN,1.3308
4999,-74.342,49.692,2007,0.36432,0.48898
4999,-74.342,49.692,2008,0.36615,0.52975
5008,-71.283,-30.25,2007,0.64401,0.056149
5008,-71.283,-30.25,2008,0.58448,-0.025151
5010,-71.283,-30.25,2008,0.58448,-0.025151
5010,-71.283,-30.25,2009,0.54624,0.051528
5012,-71.283,-30.25,2009,0.54624,0.051528
5012,-71.283,-30.25,2010,0.60395,0.095107
5014,132.11,-12.695,2009,0.989,0.97994
5014,132.11,-12.695,2010,1.2113,0.77625
5016,-110.9,46.917,2004,NaN,0.30414
5016,-110.9,46.917,2005,NaN,0.43017
5017,-110.9,46.917,2004,NaN,0.30414
5017,-110.9,46.917,2005,NaN,0.43017
5020,-121.61,44.324,2009,0.98384,0.60885
5020,-121.61,44.324,2010,0.95756,0.50344
5028,27.5,59.1,2008,0.65358,0.43119
5028,27.5,59.1,2009,0.67398,0.52958
5047,117.44,5.3336,2006,NaN,2.0847
5047,117.44,5.3336,2007,2.2506,1.8719
5050,-90.797,45.623,2009,0.87678,0.97981
5050,-90.797,45.623,2010,0.93899,0.94918
5052,13.033,53.133,2003,NaN,0.75458
5052,13.033,53.133,2004,NaN,0.95782
5053,13.033,53.133,2004,NaN,0.95782
5053,13.033,53.133,2005,NaN,1.0895
5054,13.033,53.133,2005,NaN,1.0895
5054,13.033,53.133,2006,NaN,1.0263
5055,13.033,53.133,2006,NaN,1.0263
5055,13.033,53.133,2007,1.2447,1.002
5056,13.033,53.133,2007,1.2447,1.002
5056,13.033,53.133,2008,1.0737,0.95288
5057,11.967,55.883,2005,NaN,0.56313
5057,11.967,55.883,2006,NaN,0.4703
5065,11.967,55.883,2006,NaN,0.4703
5065,11.967,55.883,2007,0.97328,0.57064
5066,11.967,55.883,2006,NaN,0.4703
5066,11.967,55.883,2007,0.97328,0.57064
5067,11.967,55.883,2006,NaN,0.4703
5067,11.967,55.883,2007,0.97328,0.57064
5068,11.967,55.883,2006,NaN,0.4703
5068,11.967,55.883,2007,0.97328,0.57064
5069,11.967,55.883,2006,NaN,0.4703
5069,11.967,55.883,2007,0.97328,0.57064
5070,11.967,55.883,2006,NaN,0.4703
5070,11.967,55.883,2007,0.97328,0.57064
5071,11.967,55.883,2006,NaN,0.4703
5071,11.967,55.883,2007,0.97328,0.57064
5072,11.967,55.883,2006,NaN,0.4703
5072,11.967,55.883,2007,0.97328,0.57064
5074,109.53,36.423,2009,0.75106,0.39656
5074,109.53,36.423,2010,0.88551,0.46477
5084,11.639,47.706,2007,1.6781,0.86988
5084,11.639,47.706,2008,1.2839,0.92676
5085,11.639,47.706,2008,1.2839,0.92676
5085,11.639,47.706,2009,1.3584,0.97563
5086,11.639,47.706,2009,1.3584,0.97563
5086,11.639,47.706,2010,1.2773,0.90623
5096,-71.215,43.385,2008,1.2913,1.3354
5096,-71.215,43.385,2009,1.2093,1.1225
5103,9.4167,56.167,2004,NaN,0.51881
5103,9.4167,56.167,2005,NaN,0.52786
5104,9.6333,55.95,2004,NaN,0.61477
5104,9.6333,55.95,2005,NaN,0.41324
5105,11.7,55.833,2004,NaN,0.67158
5105,11.7,55.833,2005,NaN,0.56313
5106,12.05,55.417,2004,NaN,0.6232
5106,12.05,55.417,2005,NaN,0.51342
5107,12.15,55.017,2004,NaN,0.6232
5107,12.15,55.017,2005,NaN,0.51342
5108,9.8667,55.4,2004,NaN,0.61477
5108,9.8667,55.4,2005,NaN,0.41324
5113,11.881,50.132,2008,1.1817,1.0248
5113,11.881,50.132,2009,1.0906,1.0103
5114,11.881,50.132,2009,1.0906,1.0103
5114,11.881,50.132,2010,1.1037,0.88961
5117,11.317,49.417,2006,NaN,1.0671
5117,11.317,49.417,2007,1.5856,0.98477
5118,11.317,49.417,2007,1.5856,0.98477
5118,11.317,49.417,2008,1.3099,1.0798
5119,11.317,49.417,2008,1.3099,1.0798
5119,11.317,49.417,2009,1.1949,0.97093
5120,11.317,49.417,2009,1.1949,0.97093
5120,11.317,49.417,2010,1.2667,0.90572
5121,11.917,48.117,2006,NaN,1.0746
5121,11.917,48.117,2007,1.8033,1.2248
5122,11.917,48.117,2007,1.8033,1.2248
5122,11.917,48.117,2008,1.424,1.4655
5123,11.917,48.117,2008,1.424,1.4655
5123,11.917,48.117,2009,1.4438,1.0839
5124,11.917,48.117,2009,1.4438,1.0839
5124,11.917,48.117,2010,1.4601,1.2047
5125,12.4,49.933,2006,NaN,1.0166
5125,12.4,49.933,2007,1.404,1.0322
5126,12.4,49.933,2007,1.404,1.0322
5126,12.4,49.933,2008,1.1952,0.99258
5127,12.4,49.933,2008,1.1952,0.99258
5127,12.4,49.933,2009,1.1668,1.0674
5128,12.4,49.933,2009,1.1668,1.0674
5128,12.4,49.933,2010,1.1661,0.97954
5129,11.867,50.133,2006,NaN,0.97237
5129,11.867,50.133,2007,1.2657,1.0615
5130,11.867,50.133,2007,1.2657,1.0615
5130,11.867,50.133,2008,1.1817,1.0248
5131,11.867,50.133,2008,1.1817,1.0248
5131,11.867,50.133,2009,1.0906,1.0103
5132,11.867,50.133,2009,1.0906,1.0103
5132,11.867,50.133,2010,1.1037,0.88961
5133,11.65,48.4,2006,NaN,1.0746
5133,11.65,48.4,2007,1.8033,1.2248
5134,11.65,48.4,2007,1.8033,1.2248
5134,11.65,48.4,2008,1.424,1.4655
5135,11.65,48.4,2008,1.424,1.4655
5135,11.65,48.4,2009,1.4438,1.0839
5136,11.65,48.4,2009,1.4438,1.0839
5136,11.65,48.4,2010,1.4601,1.2047
5137,12.883,48.983,2006,NaN,1.162
5137,12.883,48.983,2007,1.6867,1.3003
5138,11.767,48.933,2006,NaN,1.0746
5138,11.767,48.933,2007,1.8003,1.2248
5139,11.767,48.933,2007,1.8003,1.2248
5139,11.767,48.933,2008,1.3575,1.4655
5140,11.767,48.933,2008,1.3575,1.4655
5140,11.767,48.933,2009,1.3327,1.0839
5141,11.767,48.933,2009,1.3327,1.0839
5141,11.767,48.933,2010,1.2699,1.2047
5195,121.18,14.15,2006,NaN,1.227
5195,121.18,14.15,2007,1.7121,0.93495
5209,-16.568,28.306,2007,NaN,NaN
5209,-16.568,28.306,2008,NaN,NaN
5210,-16.568,28.306,2008,NaN,NaN
5210,-16.568,28.306,2009,NaN,NaN
5212,-119.82,34.001,2007,0.94095,0.29476
5212,-119.82,34.001,2008,0.66151,0.38564
5213,-119.8,34.013,2007,0.94095,0.29476
5213,-119.8,34.013,2008,0.66151,0.38564
5214,-119.82,34.001,2008,0.66151,0.38564
5214,-119.82,34.001,2009,0.6426,0.38176
5215,-119.8,34.013,2008,0.66151,0.38564
5215,-119.8,34.013,2009,0.6426,0.38176
5216,112.23,29.49,2009,1.3899,1.2314
5244,15.261,46.478,2004,NaN,1.2775
5244,15.261,46.478,2005,NaN,1.125
5245,15.39,46.48,2004,NaN,1.2775
5245,15.39,46.48,2005,NaN,1.125
5246,15.06,45.66,2004,NaN,1.3567
5246,15.06,45.66,2005,NaN,1.5395
5248,15.303,45.807,2004,NaN,1.3567
5248,15.303,45.807,2005,NaN,1.5395
5249,15.261,46.478,2005,NaN,1.125
5249,15.261,46.478,2006,NaN,1.2206
5250,15.39,46.48,2005,NaN,1.125
5250,15.39,46.48,2006,NaN,1.2206
5251,15.06,45.66,2005,NaN,1.5395
5251,15.06,45.66,2006,NaN,1.3277
5253,15.303,45.807,2005,NaN,1.5395
5253,15.303,45.807,2006,NaN,1.3277
5260,128.17,35.206,2009,1.125,0.86003
5260,128.17,35.206,2010,1.0531,0.95512
5261,128.17,35.206,2009,1.125,0.86003
5261,128.17,35.206,2010,1.0531,0.95512
5262,128.17,35.206,2009,1.125,0.86003
5262,128.17,35.206,2010,1.0531,0.95512
5263,128.17,35.206,2009,1.125,0.86003
5263,128.17,35.206,2010,1.0531,0.95512
5264,128.17,35.206,2009,1.125,0.86003
5264,128.17,35.206,2010,1.0531,0.95512
5265,-97.521,34.982,2009,1.1425,1.0345
5265,-97.521,34.982,2010,1.2376,1.1928
5266,-97.521,34.982,2010,1.2376,1.1928
5266,-97.521,34.982,2011,1.0033,0.74926
5267,-97.521,34.982,2011,1.0033,0.74926
5267,-97.521,34.982,2012,1.1895,NaN
5277,138.55,36.33,2010,1.1835,0.90088
5278,138.55,36.33,2010,1.1835,0.90088
5279,138.55,36.33,2010,1.1835,0.90088
5318,13.92,45.55,2009,1.2832,0.92664
5319,13.92,45.55,2009,1.2832,0.92664
5320,13.92,45.55,2010,1.2818,0.88798
5321,13.92,45.55,2010,1.2818,0.88798
5322,-72.18,42.53,1992,NaN,NaN
5323,-72.18,42.53,1993,NaN,NaN
5324,-72.18,42.53,1994,NaN,NaN
5325,-72.18,42.53,1995,NaN,NaN
5326,-72.18,42.53,1996,NaN,NaN
5327,-72.18,42.53,1997,NaN,NaN
5328,-72.18,42.53,1998,NaN,NaN
5329,-72.18,42.53,1999,NaN,NaN
5330,-72.18,42.53,2000,NaN,NaN
5331,-72.18,42.53,2001,NaN,NaN
5332,-72.18,42.53,2002,NaN,NaN
5333,-72.18,42.53,2003,NaN,1.1222
5334,-72.18,42.53,2004,NaN,1.2204
5335,-72.18,42.53,2005,NaN,1.1745
5336,-72.18,42.53,2006,NaN,1.3721
5337,-72.18,42.53,2007,1.4994,1.0897
5338,-72.18,42.53,2008,1.405,1.3102
5339,-72.18,42.53,2009,1.2733,1.0024
5340,-72.18,42.53,1992,NaN,NaN
5341,-72.18,42.53,1993,NaN,NaN
5342,-72.18,42.53,1994,NaN,NaN
5343,-72.18,42.53,1995,NaN,NaN
5344,-72.18,42.53,1996,NaN,NaN
5345,-72.18,42.53,1997,NaN,NaN
5346,-72.18,42.53,1998,NaN,NaN
5347,-72.18,42.53,1999,NaN,NaN
5348,-72.18,42.53,2000,NaN,NaN
5349,-72.18,42.53,2001,NaN,NaN
5350,-72.18,42.53,2002,NaN,NaN
5351,-72.18,42.53,2003,NaN,1.1222
5352,-72.18,42.53,2004,NaN,1.2204
5353,-72.18,42.53,2005,NaN,1.1745
5354,-72.18,42.53,2006,NaN,1.3721
5355,-72.18,42.53,2007,1.4994,1.0897
5356,-72.18,42.53,2008,1.405,1.3102
5357,-72.18,42.53,2009,1.2733,1.0024
5358,-72.18,42.53,1992,NaN,NaN
5359,-72.18,42.53,1993,NaN,NaN
5360,-72.18,42.53,1994,NaN,NaN
5361,-72.18,42.53,1995,NaN,NaN
5362,-72.18,42.53,1996,NaN,NaN
5363,-72.18,42.53,1997,NaN,NaN
5364,-72.18,42.53,1998,NaN,NaN
5365,-72.18,42.53,1999,NaN,NaN
5366,-72.18,42.53,2000,NaN,NaN
5367,-72.18,42.53,2001,NaN,NaN
5368,-72.18,42.53,2002,NaN,NaN
5369,-72.18,42.53,2003,NaN,1.1222
5370,-72.18,42.53,2004,NaN,1.2204
5371,-72.18,42.53,2005,NaN,1.1745
5372,-72.18,42.53,2006,NaN,1.3721
5373,-72.18,42.53,2007,1.4994,1.0897
5374,-72.18,42.53,2008,1.405,1.3102
5375,-72.18,42.53,2009,1.2733,1.0024
5376,-72.18,42.53,1992,NaN,NaN
5377,-72.18,42.53,1993,NaN,NaN
5378,-72.18,42.53,1994,NaN,NaN
5379,-72.18,42.53,1995,NaN,NaN
5380,-72.18,42.53,1996,NaN,NaN
5381,-72.18,42.53,1997,NaN,NaN
5382,-72.18,42.53,1998,NaN,NaN
5383,-72.18,42.53,1999,NaN,NaN
5384,-72.18,42.53,2000,NaN,NaN
5385,-72.18,42.53,2001,NaN,NaN
5386,-72.18,42.53,2002,NaN,NaN
5387,-72.18,42.53,2003,NaN,1.1222
5388,-72.18,42.53,2004,NaN,1.2204
5389,-72.18,42.53,2005,NaN,1.1745
5390,-72.18,42.53,2006,NaN,1.3721
5391,-72.18,42.53,2007,1.4994,1.0897
5392,-72.18,42.53,2008,1.405,1.3102
5393,-72.18,42.53,2009,1.2733,1.0024
5394,-72.18,42.53,1992,NaN,NaN
5395,-72.18,42.53,1993,NaN,NaN
5396,-72.18,42.53,1994,NaN,NaN
5397,-72.18,42.53,1995,NaN,NaN
5398,-72.18,42.53,1996,NaN,NaN
5399,-72.18,42.53,1997,NaN,NaN
5400,-72.18,42.53,1998,NaN,NaN
5401,-72.18,42.53,1999,NaN,NaN
5402,-72.18,42.53,2000,NaN,NaN
5403,-72.18,42.53,2001,NaN,NaN
5404,-72.18,42.53,2002,NaN,NaN
5405,-72.18,42.53,2003,NaN,1.1222
5406,-72.18,42.53,2004,NaN,1.2204
5407,-72.18,42.53,2005,NaN,1.1745
5408,-72.18,42.53,2006,NaN,1.3721
5409,-72.18,42.53,2007,1.4994,1.0897
5410,-72.18,42.53,2008,1.405,1.3102
5411,-72.18,42.53,2009,1.2733,1.0024
5412,32,56,2004,NaN,0.8715
5412,32,56,2005,NaN,0.90284
5412,32,56,2006,NaN,0.7589
5412,32,56,2007,0.96928,0.756
5413,32,56,2004,NaN,0.8715
5413,32,56,2005,NaN,0.90284
5413,32,56,2006,NaN,0.7589
5413,32,56,2007,0.96928,0.756
5415,8.447,46.639,2008,0.74825,0.90547
5415,8.447,46.639,2009,0.81952,0.82911
5415,8.447,46.639,2010,0.77833,0.69407
5416,8.447,46.639,2008,0.74825,0.90547
5416,8.447,46.639,2009,0.81952,0.82911
5416,8.447,46.639,2010,0.77833,0.69407
5417,8.447,46.639,2008,0.74825,0.90547
5417,8.447,46.639,2009,0.81952,0.82911
5417,8.447,46.639,2010,0.77833,0.69407
5419,128.63,47.43,2009,0.73217,0.5943
5419,128.63,47.43,2010,0.94084,0.74481
5424,112.54,23.17,2007,1.4529,1.3904
5425,112.54,23.17,2007,1.4529,1.3904
5426,112.54,23.17,2007,1.4529,1.3904
5433,117.91,24.4,2010,1.4572,1.4794
5433,117.91,24.4,2011,1.3876,1.1332
5435,-148.88,68.905,2005,NaN,NaN
5435,-148.88,68.905,2006,NaN,NaN
5435,-148.88,68.905,2007,0.16491,NaN
5435,-148.88,68.905,2008,0.040058,NaN
5435,-148.88,68.905,2009,0.096477,NaN
5435,-148.88,68.905,2010,0.07926,NaN
5436,-149.44,68.175,2005,NaN,NaN
5436,-149.44,68.175,2006,NaN,NaN
5436,-149.44,68.175,2007,0.099067,NaN
5436,-149.44,68.175,2008,-0.021202,NaN
5436,-149.44,68.175,2009,0.078912,NaN
5436,-149.44,68.175,2010,0.077796,NaN
5437,-149.76,67.991,2005,NaN,0.15629
5437,-149.76,67.991,2006,NaN,0.10765
5437,-149.76,67.991,2007,0.1653,0.20006
5437,-149.76,67.991,2008,0.033125,0.15515
5437,-149.76,67.991,2009,0.084051,0.11825
5437,-149.76,67.991,2010,0.13614,0.14808
5438,-150.3,67.183,2005,NaN,0.18977
5438,-150.3,67.183,2006,NaN,0.20262
5438,-150.3,67.183,2007,0.30141,0.21182
5438,-150.3,67.183,2008,0.15023,0.19653
5438,-150.3,67.183,2009,0.22027,0.061172
5438,-150.3,67.183,2010,0.21931,0.13586
5439,-147.47,65.644,2005,NaN,0.056129
5439,-147.47,65.644,2006,NaN,0.18389
5439,-147.47,65.644,2007,0.26485,0.22189
5439,-147.47,65.644,2008,0.25933,0.18211
5439,-147.47,65.644,2009,0.25881,0.16423
5439,-147.47,65.644,2010,0.29301,0.19425
5452,104.15,35.95,2008,0.55287,0.54903
5454,111.9,33.5,2008,1.2516,1.2904
5454,111.9,33.5,2009,1.3121,1.0875
5455,111.9,33.5,2008,1.2516,1.2904
5455,111.9,33.5,2009,1.3121,1.0875
5456,117.92,29.133,2009,1.6162,1.1689
5456,117.92,29.133,2010,1.5992,1.097
5458,111.85,2.82,2002,NaN,NaN
5458,111.85,2.82,2003,NaN,1.6421
5471,-79.13,35.97,1998,NaN,NaN
5471,-79.13,35.97,1999,NaN,NaN
5471,-79.13,35.97,2000,NaN,NaN
5471,-79.13,35.97,2001,NaN,NaN
5471,-79.13,35.97,2002,NaN,NaN
5471,-79.13,35.97,2003,NaN,1.5535
5471,-79.13,35.97,2004,NaN,1.5777
5472,-79.13,35.97,1999,NaN,NaN
5472,-79.13,35.97,2000,NaN,NaN
5472,-79.13,35.97,2001,NaN,NaN
5472,-79.13,35.97,2002,NaN,NaN
5472,-79.13,35.97,2003,NaN,1.5535
5472,-79.13,35.97,2004,NaN,1.5777
5472,-79.13,35.97,2005,NaN,1.6882
5473,-79.13,35.97,2000,NaN,NaN
5473,-79.13,35.97,2001,NaN,NaN
5473,-79.13,35.97,2002,NaN,NaN
5473,-79.13,35.97,2003,NaN,1.5535
5473,-79.13,35.97,2004,NaN,1.5777
5473,-79.13,35.97,2005,NaN,1.6882
5473,-79.13,35.97,2006,NaN,1.6025
5474,-79.13,35.97,2001,NaN,NaN
5474,-79.13,35.97,2002,NaN,NaN
5474,-79.13,35.97,2003,NaN,1.5535
5474,-79.13,35.97,2004,NaN,1.5777
5474,-79.13,35.97,2005,NaN,1.6882
5474,-79.13,35.97,2006,NaN,1.6025
5474,-79.13,35.97,2007,1.6004,1.3918
5475,-79.13,35.97,2002,NaN,NaN
5475,-79.13,35.97,2003,NaN,1.5535
5475,-79.13,35.97,2004,NaN,1.5777
5475,-79.13,35.97,2005,NaN,1.6882
5475,-79.13,35.97,2006,NaN,1.6025
5475,-79.13,35.97,2007,1.6004,1.3918
5475,-79.13,35.97,2008,1.7153,1.4174
5476,-79.28,36.2,2000,NaN,NaN
5476,-79.28,36.2,2001,NaN,NaN
5476,-79.28,36.2,2002,NaN,NaN
5476,-79.28,36.2,2003,NaN,1.5981
5476,-79.28,36.2,2004,NaN,1.5793
5476,-79.28,36.2,2005,NaN,1.5246
5476,-79.28,36.2,2006,NaN,1.6393
5477,-79.28,36.2,2001,NaN,NaN
5477,-79.28,36.2,2002,NaN,NaN
5477,-79.28,36.2,2003,NaN,1.5981
5477,-79.28,36.2,2004,NaN,1.5793
5477,-79.28,36.2,2005,NaN,1.5246
5477,-79.28,36.2,2006,NaN,1.6393
5477,-79.28,36.2,2007,1.6576,1.5598
5478,-79.28,36.2,2002,NaN,NaN
5478,-79.28,36.2,2003,NaN,1.5981
5478,-79.28,36.2,2004,NaN,1.5793
5478,-79.28,36.2,2005,NaN,1.5246
5478,-79.28,36.2,2006,NaN,1.6393
5478,-79.28,36.2,2007,1.6576,1.5598
5478,-79.28,36.2,2008,1.5623,1.4575
5479,3.9168,40.594,2007,NaN,NaN
5479,3.9168,40.594,2008,NaN,NaN
5479,3.9168,40.594,2009,NaN,NaN
5480,3.9171,40.594,2007,NaN,NaN
5480,3.9171,40.594,2008,NaN,NaN
5480,3.9171,40.594,2009,NaN,NaN
5481,4.1347,40.569,2007,NaN,NaN
5481,4.1347,40.569,2008,NaN,NaN
5481,4.1347,40.569,2009,NaN,NaN
5482,4.1348,4.0517,2007,NaN,NaN
5482,4.1348,4.0517,2008,NaN,NaN
5482,4.1348,4.0517,2009,NaN,NaN
5483,4.1167,40.723,2007,NaN,NaN
5483,4.1167,40.723,2008,NaN,NaN
5483,4.1167,40.723,2009,NaN,NaN
5484,4.1005,40.736,2007,NaN,NaN
5484,4.1005,40.736,2008,NaN,NaN
5484,4.1005,40.736,2009,NaN,NaN
5485,92.89,34.733,2007,0.012051,0.10193
5485,92.89,34.733,2008,-0.03662,0.067881
5486,112.37,37.733,2005,NaN,0.51311
5487,112.37,37.733,2006,NaN,0.43502
5488,112.37,37.733,2007,0.59463,0.4256
5489,112.37,37.733,2008,0.58234,0.59344
5490,112.37,37.733,2009,0.65776,0.54539
5491,112.37,37.733,2005,NaN,0.51311
5492,112.37,37.733,2006,NaN,0.43502
5493,112.37,37.733,2007,0.59463,0.4256
5494,112.37,37.733,2008,0.58234,0.59344
5495,112.37,37.733,2009,0.65776,0.54539
5496,108.88,18.73,2011,1.8067,0.66986
5496,108.88,18.73,2012,1.7459,NaN
5497,108.87,18.73,2011,1.8067,0.66986
5497,108.87,18.73,2012,1.7459,NaN
5498,112.1,36.07,2008,0.89588,0.6618
5498,112.1,36.07,2009,0.83233,0.47894
5499,112.1,36.07,2008,0.89588,0.6618
5499,112.1,36.07,2009,0.83233,0.47894
5500,127.98,34.75,2007,1.1081,0.53206
5501,127.98,34.75,2008,0.98489,0.92919
5502,127.98,34.75,2009,0.98817,NaN
5503,127.98,34.75,2010,0.9072,0.082946
5504,129.08,36.855,2011,0.87944,0.57718
5505,101.2,37.5,2009,0.40828,0.26526
5506,101.2,37.5,2010,0.47845,0.10605
5507,101.2,37.5,2011,0.41229,0.1977
5508,101.2,37.5,2012,0.37863,NaN
5509,-116.6,32.03,2011,0.57621,0.33731
5509,-116.6,32.03,2012,0.4802,NaN
5510,101.02,24.53,2010,1.1194,0.82214
5510,101.02,24.53,2011,1.3073,0.87385
5511,111.3,30.8,2010,1.3444,0.98066
5511,111.3,30.8,2011,1.3637,1.3309
5512,111.3,30.8,2010,1.3444,0.98066
5512,111.3,30.8,2011,1.3637,1.3309
5513,111.3,30.8,2010,1.3444,0.98066
5513,111.3,30.8,2011,1.3637,1.3309
5514,117.47,26.18,2011,1.6688,1.4958
5516,109.53,26.423,2010,1.5643,1.1922
5516,109.53,26.423,2011,1.6872,1.3753
5516,109.53,26.423,2012,1.7298,NaN
5517,109.53,26.423,2010,1.5643,1.1922
5517,109.53,26.423,2011,1.6872,1.3753
5517,109.53,26.423,2012,1.7298,NaN
5519,109.53,26.423,2010,1.5643,1.1922
5519,109.53,26.423,2011,1.6872,1.3753
5519,109.53,26.423,2012,1.7298,NaN
5521,101.83,29.42,2008,0.25549,0.30838
5521,101.83,29.42,2009,0.36762,0.18267
5522,101.83,29.42,2008,0.25549,0.30838
5522,101.83,29.42,2009,0.36762,0.18267
5524,-71.05,-34.13,2010,1.3335,0.46909
5524,-71.05,-34.13,2011,1.3815,0.33465
5525,-71.05,-34.13,2010,1.3335,0.46909
5525,-71.05,-34.13,2011,1.3815,0.33465
5526,-71.05,-34.13,2010,1.3335,0.46909
5526,-71.05,-34.13,2011,1.3815,0.33465
5527,-71.05,-34.13,2010,1.3335,0.46909
5527,-71.05,-34.13,2011,1.3815,0.33465
5528,-71.05,-34.13,2011,1.3815,0.33465
5528,-71.05,-34.13,2012,1.3175,NaN
5529,-71.05,-34.13,2011,1.3815,0.33465
5529,-71.05,-34.13,2012,1.3175,NaN
5530,-71.05,-34.13,2011,1.3815,0.33465
5530,-71.05,-34.13,2012,1.3175,NaN
5531,-71.05,-34.13,2011,1.3815,0.33465
5531,-71.05,-34.13,2012,1.3175,NaN
5532,114.25,37.905,2012,0.81597,NaN
5532,114.25,37.905,2013,0.69188,NaN
5533,114.25,37.903,2012,0.81597,NaN
5533,114.25,37.903,2013,0.69188,NaN
5539,105.85,34.25,2011,1.0818,0.63956
5539,105.85,34.25,2012,1.0549,NaN
5540,105.85,34.25,2011,1.0818,0.63956
5540,105.85,34.25,2012,1.0549,NaN
5541,120.1,49.35,2009,0.41842,0.51119
5542,120.1,49.35,2010,0.52408,0.38981
5543,11.639,47.581,2008,1.2839,0.92676
5544,11.639,47.581,2009,1.3584,0.97563
