FLUXNET_SITE_ID,Record_number,IGBP,Year,NEE_VUT_REF_NIGHT,TA_F,P_F,NEE_VUT_REF_QC,GPP_DT_VUT_REF,gpp_fluxnet,RECO_DT_VUT_REF,RECO_NT_VUT_REF,LOCATION_LAT,LOCATION_LONG,LOCATION_ELEV,mat_fluxnet,map_fluxnet,GOME2_SIF,SCIA_SIF,Study_midyear,Site_name,YearsOfData,Longitude,Latitude,Biome,Ecosystem_type,Ecosystem_state,Leaf_habit,Stage,mat_srdb,map_srdb,Study_temp,Study_precip,Partition_method,Rs_annual,Rh_annual,Ra_annual,gpp_srdb,ER,FLUXNET_DIST,FLUXNET_ECOSYSTEM_MATCH,tmp_hadcrut4,mat_hadcrut4,tmp_trend,tmp_trend_p,pre_hadcrut4,map_hadcrut4,pre_trend,pre_trend_p,pet,pet_norm,pet_trend,pet_trend_p,gpp_beer,gpp_modis,SOC,gpp_isimip,sm,sm_norm,sm_sd,sm_sd_norm
FI-Hyy,396,NA,1990.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,1991,Ilomantsi-I23,1,30.97,62.77,Boreal,Wetland,Natural,NA,Mature,3,650,NA,NA,NA,551,NA,NA,NA,NA,359.7599275414985,FALSE,3.8833333333333337,2.136388888888889,0.04298872180451264,0.14040874522481853,662.2,593.9300000000001,3.5635338345866376,3.2701698778087707,447.12500000000006,460.3055555555556,0.47568922305757144,251.69121836337044,862.3125065758686,NA,NaN,937.6052127855398,0.25999999343184754,0.273926916156947,0.02619999933813233,0.03661153753665321
FI-Hyy,399,NA,1990.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,1991,Ilomantsi-I26,1,30.97,62.77,Boreal,Wetland,Natural,NA,Mature,3,650,NA,NA,NA,154,NA,NA,NA,NA,359.7599275414985,FALSE,3.8833333333333337,2.136388888888889,0.04298872180451264,0.14040874522481853,662.2,593.9300000000001,3.5635338345866376,3.2701698778087707,447.12500000000006,460.3055555555556,0.47568922305757144,251.69121836337044,862.3125065758686,NA,NaN,937.6052127855398,0.25999999343184754,0.273926916156947,0.02619999933813233,0.03661153753665321
FI-Hyy,400,NA,1991.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,1992,Ilomantsi-I1,1,30.97,62.77,Boreal,Wetland,Natural,NA,Mature,3,650,NA,NA,NA,136,NA,NA,NA,NA,359.7599275414985,FALSE,3.216666666666667,2.136388888888889,0.04298872180451264,0.14040874522481853,529.7,593.9300000000001,3.5635338345866376,3.2701698778087707,501.875,460.3055555555556,0.47568922305757144,251.69121836337044,857.7499904429686,NA,NaN,876.4601101762568,0.270599993164069,0.273926916156947,0.03569999909814214,0.03661153753665321
FI-Hyy,401,NA,1991.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,1992,Ilomantsi-I2,1,30.97,62.77,Boreal,Wetland,Natural,NA,Mature,3,650,NA,NA,NA,144,NA,NA,NA,NA,359.7599275414985,FALSE,3.216666666666667,2.136388888888889,0.04298872180451264,0.14040874522481853,529.7,593.9300000000001,3.5635338345866376,3.2701698778087707,501.875,460.3055555555556,0.47568922305757144,251.69121836337044,857.7499904429686,NA,NaN,876.4601101762568,0.270599993164069,0.273926916156947,0.03569999909814214,0.03661153753665321
FI-Hyy,402,NA,1991.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,1992,Ilomantsi-I3,1,30.97,62.77,Boreal,Wetland,Natural,NA,Mature,3,650,NA,NA,NA,143,NA,NA,NA,NA,359.7599275414985,FALSE,3.216666666666667,2.136388888888889,0.04298872180451264,0.14040874522481853,529.7,593.9300000000001,3.5635338345866376,3.2701698778087707,501.875,460.3055555555556,0.47568922305757144,251.69121836337044,857.7499904429686,NA,NaN,876.4601101762568,0.270599993164069,0.273926916156947,0.03569999909814214,0.03661153753665321
FI-Hyy,403,NA,1991.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,1992,Lakkasuo-L4,1,24.3,61.78,Boreal,Wetland,Natural,NA,Mature,3,700,NA,NA,NA,227,NA,NA,NA,NA,7.512369597636209,FALSE,4.483333333333333,3.2436111111111114,0.00973057644110359,0.7065418912234422,549.5,553.03,-0.4293233082706349,10.411848822417795,504.91666666666674,476.02083333333337,0.6792293233082528,202.81928386600768,934.3999810296211,NA,77.168,965.5569916819811,0.2400507939358067,0.2380674939859091,0.045236398857232414,0.04405849888698867
FI-Hyy,405,NA,1991.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,1992,Ilomantsi-I6,1,30.97,62.77,Boreal,Wetland,Natural,NA,Mature,3,650,NA,NA,NA,170,NA,NA,NA,NA,359.7599275414985,FALSE,3.216666666666667,2.136388888888889,0.04298872180451264,0.14040874522481853,529.7,593.9300000000001,3.5635338345866376,3.2701698778087707,501.875,460.3055555555556,0.47568922305757144,251.69121836337044,857.7499904429686,NA,NaN,876.4601101762568,0.270599993164069,0.273926916156947,0.03569999909814214,0.03661153753665321
FI-Hyy,407,NA,1991.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,1992,Lakkasuo-L8,1,24.3,61.78,Boreal,Wetland,Natural,NA,Mature,3,700,NA,NA,NA,176,NA,NA,NA,NA,7.512369597636209,FALSE,4.483333333333333,3.2436111111111114,0.00973057644110359,0.7065418912234422,549.5,553.03,-0.4293233082706349,10.411848822417795,504.91666666666674,476.02083333333337,0.6792293233082528,202.81928386600768,934.3999810296211,NA,77.168,965.5569916819811,0.2400507939358067,0.2380674939859091,0.045236398857232414,0.04405849888698867
FI-Hyy,409,NA,1991.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,1992,Lakkasuo-L10,1,24.3,61.78,Boreal,Wetland,Natural,NA,Mature,3,700,NA,NA,NA,354,NA,NA,NA,NA,7.512369597636209,FALSE,4.483333333333333,3.2436111111111114,0.00973057644110359,0.7065418912234422,549.5,553.03,-0.4293233082706349,10.411848822417795,504.91666666666674,476.02083333333337,0.6792293233082528,202.81928386600768,934.3999810296211,NA,77.168,965.5569916819811,0.2400507939358067,0.2380674939859091,0.045236398857232414,0.04405849888698867
FI-Hyy,411,NA,1991.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,1992,Lakkasuo-L12,1,24.3,61.78,Boreal,Wetland,Natural,NA,Mature,3,700,NA,NA,NA,374,NA,NA,NA,NA,7.512369597636209,FALSE,4.483333333333333,3.2436111111111114,0.00973057644110359,0.7065418912234422,549.5,553.03,-0.4293233082706349,10.411848822417795,504.91666666666674,476.02083333333337,0.6792293233082528,202.81928386600768,934.3999810296211,NA,77.168,965.5569916819811,0.2400507939358067,0.2380674939859091,0.045236398857232414,0.04405849888698867
FI-Hyy,413,NA,1991.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,1992,Ilomantsi-I14,1,30.97,62.77,Boreal,Wetland,Natural,NA,Mature,3,650,NA,NA,NA,292,NA,NA,NA,NA,359.7599275414985,FALSE,3.216666666666667,2.136388888888889,0.04298872180451264,0.14040874522481853,529.7,593.9300000000001,3.5635338345866376,3.2701698778087707,501.875,460.3055555555556,0.47568922305757144,251.69121836337044,857.7499904429686,NA,NaN,876.4601101762568,0.270599993164069,0.273926916156947,0.03569999909814214,0.03661153753665321
FI-Hyy,417,NA,1991.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,1992,Ilomantsi-I18,1,30.97,62.77,Boreal,Wetland,Natural,NA,Mature,3,650,NA,NA,NA,225,NA,NA,NA,NA,359.7599275414985,FALSE,3.216666666666667,2.136388888888889,0.04298872180451264,0.14040874522481853,529.7,593.9300000000001,3.5635338345866376,3.2701698778087707,501.875,460.3055555555556,0.47568922305757144,251.69121836337044,857.7499904429686,NA,NaN,876.4601101762568,0.270599993164069,0.273926916156947,0.03569999909814214,0.03661153753665321
FI-Hyy,418,NA,1991.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,1992,Lakkasuo-L19,1,24.3,61.78,Boreal,Wetland,Natural,NA,Mature,3,700,NA,NA,NA,186,NA,NA,NA,NA,7.512369597636209,FALSE,4.483333333333333,3.2436111111111114,0.00973057644110359,0.7065418912234422,549.5,553.03,-0.4293233082706349,10.411848822417795,504.91666666666674,476.02083333333337,0.6792293233082528,202.81928386600768,934.3999810296211,NA,77.168,965.5569916819811,0.2400507939358067,0.2380674939859091,0.045236398857232414,0.04405849888698867
FI-Hyy,419,NA,1991.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,1992,Lakkasuo-L20,1,24.3,61.78,Boreal,Wetland,Unmanaged,NA,Aggrading,3,700,NA,NA,NA,385,NA,NA,NA,NA,7.512369597636209,FALSE,4.483333333333333,3.2436111111111114,0.00973057644110359,0.7065418912234422,549.5,553.03,-0.4293233082706349,10.411848822417795,504.91666666666674,476.02083333333337,0.6792293233082528,202.81928386600768,934.3999810296211,NA,77.168,965.5569916819811,0.2400507939358067,0.2380674939859091,0.045236398857232414,0.04405849888698867
FI-Hyy,420,NA,1991.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,1992,Lakkasuo-L21,1,24.3,61.78,Boreal,Wetland,Natural,NA,Mature,3,700,NA,NA,NA,287,NA,NA,NA,NA,7.512369597636209,FALSE,4.483333333333333,3.2436111111111114,0.00973057644110359,0.7065418912234422,549.5,553.03,-0.4293233082706349,10.411848822417795,504.91666666666674,476.02083333333337,0.6792293233082528,202.81928386600768,934.3999810296211,NA,77.168,965.5569916819811,0.2400507939358067,0.2380674939859091,0.045236398857232414,0.04405849888698867
FI-Hyy,422,NA,1991.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,1992,Rasivaara-R23,1,29.83,62.23,Boreal,Wetland,Natural,NA,Mature,2.4,595,NA,NA,NA,618,NA,NA,NA,NA,291.6822000316113,FALSE,3.716666666666667,2.5155555555555558,0.03510651629072795,0.21597817753567702,575.9,598.98,1.1576691729324762,8.473044294946645,520.125,481.8,-0.1463659147870386,325.1586924972022,886.9499747694576,NA,67.206,780.2208714292684,NaN,NaN,NaN,NaN
FI-Hyy,423,NA,1991.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,1992,Lakkasuo-L24,1,24.3,61.78,Boreal,Wetland,Natural,NA,Mature,3,700,NA,NA,NA,178,NA,NA,NA,NA,7.512369597636209,FALSE,4.483333333333333,3.2436111111111114,0.00973057644110359,0.7065418912234422,549.5,553.03,-0.4293233082706349,10.411848822417795,504.91666666666674,476.02083333333337,0.6792293233082528,202.81928386600768,934.3999810296211,NA,77.168,965.5569916819811,0.2400507939358067,0.2380674939859091,0.045236398857232414,0.04405849888698867
FI-Hyy,425,NA,1991.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,1992,Ilomantsi-I26,1,30.97,62.77,Boreal,Wetland,Natural,NA,Mature,3,650,NA,NA,NA,183,NA,NA,NA,NA,359.7599275414985,FALSE,3.216666666666667,2.136388888888889,0.04298872180451264,0.14040874522481853,529.7,593.9300000000001,3.5635338345866376,3.2701698778087707,501.875,460.3055555555556,0.47568922305757144,251.69121836337044,857.7499904429686,NA,NaN,876.4601101762568,0.270599993164069,0.273926916156947,0.03569999909814214,0.03661153753665321
NO-Adv,426,NA,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,2004.5,Endalen,1.3,19,78,Arctic,Shrubland,Natural,Deciduous,Mature,-5.7,180,NA,NA,NA,152,NA,NA,NA,NA,73.57129249098621,FALSE,-5.328125,-7.473333333333334,NA,NA,572.625,482.09833333333336,NA,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NaN,NaN,NaN,NaN
NO-Adv,427,NA,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,2004.5,Endalen,1.3,19,78,Arctic,Shrubland,Natural,Deciduous,Mature,-5.7,180,NA,NA,NA,103,NA,NA,NA,NA,73.57129249098621,FALSE,-5.328125,-7.473333333333334,NA,NA,572.625,482.09833333333336,NA,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NaN,NaN,NaN,NaN
NO-Adv,428,NA,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,2004.5,Endalen,1.3,19,78,Arctic,Shrubland,Natural,Deciduous,Mature,-5.7,180,NA,NA,NA,176,NA,NA,NA,NA,73.57129249098621,FALSE,-5.328125,-7.473333333333334,NA,NA,572.625,482.09833333333336,NA,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NaN,NaN,NaN,NaN
FI-Hyy,429,ENF,2004,282.25393251048,4.225,513.657,0.953381,1110.5,1049.93,874.242,834.69,61.8475,24.295,181,3.8,709,NaN,0.31466,2004.5,Koli NP-30,1,29.08,63.05,Boreal,Forest,Natural,Evergreen,Aggrading,2.1,601,NA,NA,NA,1040,NA,NA,NA,NA,280.0637549547468,TRUE,4.0166666666666675,1.885,0.04075814536340968,0.1515979668306972,570.2,564.0733333333333,1.2866165413535655,7.607446763615764,483.625,456.6555555555556,0.6312030075187456,190.1901504515585,935.0083087238393,929.4000000000001,93.228,912.7967709797063,0.25803599348146233,0.2692687431976992,0.02268799942685292,0.034237499135088
FI-Jok,434,NA,1995.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,1996,NOPEX,1,17.48,60.08,Boreal,Forest,Natural,Evergreen,Mature,5.5,527,NA,NA,NA,1036,NA,NA,NA,NA,342.73695813860775,FALSE,5.866666666666667,4.961944444444445,0.010751879699248335,0.7215460939725559,540,581.0166666666668,1.1362406015036985,8.176872247720212,514.0416666666667,499.5430555555556,2.307550125313253,43.857333078225544,1218.4916057005335,NA,82.472,839.3822344334573,0.21799999449285679,0.23181332747723596,0.04269999892130727,0.04323333224116747
US-Prr,435,NA,2003.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,0.1422695,2004,Kane-lowSI,1,-145,64,Boreal,Forest,Natural,Evergreen,Mature,-2.3,347,NA,NA,NA,360,NA,NA,NA,NA,172.44590420115003,FALSE,-2.4583333333333335,-4.403611111111111,-0.008157894736841632,0.8325943132225929,135,231.43666666666667,0.055939849624016935,11.635284431013194,501.87500000000006,457.7708333333333,-0.7249686716792495,237.28318061132813,522.8624882638311,625.7,51.92,694.1335782642,0.15809999600605806,0.1538499961134221,0.04219999893393833,0.051292306396555014
US-Prr,437,NA,2003.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,0.1422695,2004,Kane-highSI,1,-145,64,Boreal,Forest,Natural,Evergreen,Mature,-2.3,347,NA,NA,NA,739,NA,NA,NA,NA,172.44590420115003,FALSE,-2.4583333333333335,-4.403611111111111,-0.008157894736841632,0.8325943132225929,135,231.43666666666667,0.055939849624016935,11.635284431013194,501.87500000000006,457.7708333333333,-0.7249686716792495,237.28318061132813,522.8624882638311,625.7,51.92,694.1335782642,0.15809999600605806,0.1538499961134221,0.04219999893393833,0.051292306396555014
DE-Hai,438,DBF,2e3,470.91736247039995,8.823,912.716,0.923611,1822.46,1867.47,1253.33,1175.96,51.0792,10.453,430,8.3,720,NaN,NaN,2000.5,Kranichsteiner Wald,1,8.65,49.87,Temperate,Forest,Natural,Deciduous,Mature,10.7,700,NA,NA,NA,444,NA,NA,NA,NA,185.4017146524387,TRUE,10.458333333333334,9.322777777777778,0.020369674185463087,0.43946643925941775,838.8000000000001,680.5400000000001,3.3619548872177116,5.291956864459616,675.25,663.1847222222223,1.5963032581454093,128.4625311737778,1348.0666358240967,NA,16.523,1443.0763284226182,0.22959999419981614,0.21289999462169362,0.06479999836301431,0.048514813589227504
AU-Wac,439,NA,2002.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,0.18426,2003,Garwood Valley,1,163.88,-78.02,Arctic,Shrubland,Natural,Deciduous,NA,-10,90,NA,NA,NA,20,NA,NA,NA,NA,4599.634332745,FALSE,NaN,NaN,NA,NA,NaN,NaN,NA,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NaN,NaN,NaN,NaN
US-ARc,440,NA,1992.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,1993,Blackland Research Center,1,-97.33,31.1,Temperate,Grassland,Natural,Deciduous,Mature,19,878,NA,947,NA,1600,NA,NA,NA,NA,498.9453680017348,FALSE,19.2,19.333333333333336,0.02833959899749398,0.20398947284247507,747.5,853.89,-2.801428571428251,9.384130662444516,1396.125,1455.0319444444444,2.5476817042606967,113.29984003068013,1156.4416059641758,NA,7.092,1161.7338757245304,0.27579999303270597,0.2718633264654879,0.06589999833522597,0.061446665114393305
US-ARc,441,NA,1993.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,1994,Blackland Research Center,1,-97.33,31.1,Temperate,Grassland,Natural,Deciduous,Mature,19,878,NA,969,NA,1300,NA,NA,NA,NA,498.9453680017348,FALSE,19.81666666666667,19.333333333333336,0.02833959899749398,0.20398947284247507,756.7,853.89,-2.801428571428251,9.384130662444516,1414.375,1455.0319444444444,2.5476817042606967,113.29984003068013,1194.4624809565596,NA,7.092,1178.121195289796,0.24419999383098911,0.2718633264654879,0.06309999840595992,0.061446665114393305
US-ARc,442,NA,1994.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,1995,Blackland Research Center,1,-97.33,31.1,Temperate,Grassland,Natural,Deciduous,Mature,19,878,NA,657,NA,1200,NA,NA,NA,NA,498.9453680017348,FALSE,19.191666666666666,19.333333333333336,0.02833959899749398,0.20398947284247507,391.3,853.89,-2.801428571428251,9.384130662444516,1460,1455.0319444444444,2.5476817042606967,113.29984003068013,891.8166540929917,NA,7.092,1231.757241080407,0.23849999397498323,0.2718633264654879,0.059799998489324935,0.061446665114393305
US-ARc,443,NA,1995.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,1996,Blackland Research Center,1,-97.33,31.1,Temperate,Grassland,Natural,Deciduous,Mature,19,878,NA,781,NA,1e3,NA,NA,NA,NA,498.9453680017348,FALSE,18.858333333333334,19.333333333333336,0.02833959899749398,0.20398947284247507,1281.6,853.89,-2.801428571428251,9.384130662444516,1347.4583333333335,1455.0319444444444,2.5476817042606967,113.29984003068013,982.1541440615532,NA,7.092,888.7634588367472,0.2459999937855173,0.2718633264654879,0.07079999821144156,0.061446665114393305
US-ARc,444,NA,1996.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,1997,Blackland Research Center,1,-97.33,31.1,Temperate,Grassland,Natural,Deciduous,Mature,19,878,NA,1101,NA,2100,NA,NA,NA,NA,498.9453680017348,FALSE,19.316666666666666,19.333333333333336,0.02833959899749398,0.20398947284247507,827.6,853.89,-2.801428571428251,9.384130662444516,1432.625,1455.0319444444444,2.5476817042606967,113.29984003068013,1198.7208006374317,NA,7.092,1132.4484005685445,0.2786999929594458,0.2718633264654879,0.06519999835290946,0.061446665114393305
US-ARc,445,NA,1997.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,1998,Blackland Research Center,1,-97.33,31.1,Temperate,Grassland,Natural,Deciduous,Mature,19,878,NA,1011,NA,1500,NA,NA,NA,NA,498.9453680017348,FALSE,20.84166666666667,19.333333333333336,0.02833959899749398,0.20398947284247507,1044.5,853.89,-2.801428571428251,9.384130662444516,1487.375,1455.0319444444444,2.5476817042606967,113.29984003068013,1085.5707889412258,NA,7.092,1087.5808789057155,0.2579999934823718,0.2718633264654879,0.05949999849690357,0.061446665114393305
CN-Sw2,454,NA,2002.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,Fengqui State Key Agro-Ecological Experimental Station,3,114.4,37,Temperate,Agriculture,Managed,Deciduous,Aggrading,13.9,615,NA,NA,NA,199,NA,NA,NA,NA,574.5175806051437,FALSE,13.355555555555556,12.770555555555557,0.0626378446115291,5.404039892948857e-4,563.5666666666666,558.5833333333334,1.7299248120300708,8.541113245460945,1060.5277777777778,1043.088888888889,4.338377192982481,5.764418061813621,630.6388794811156,569.2666666666668,10.185,976.6212451182797,0.15179999616520945,0.148303329586876,0.040866665634287834,0.04305666557896378
CA-SF2,461,NA,1995.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,1996,BOREAS SSA-OBS,1,-105.12,53.99,Boreal,Forest,Natural,Evergreen,Mature,1.5,405,NA,NA,NA,896,NA,NA,NA,NA,57.44313088074218,FALSE,-0.7749999999999999,0.03249999999999998,0.022763157894737682,0.5505447928795077,470.6,441.22333333333336,4.109699248120428,2.867762378110336,593.125,629.2194444444445,0.31102756892238703,301.8535047505532,799.6541353803011,NA,44.224,706.3598764958016,0.1977999950031517,0.20045925419523242,0.028099999290134292,0.037166665727757696
US-Ne1,462,NA,1997.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,1998,USDA Northern Great Plains Research Laboratory,1,-100.92,46.77,Temperate,Grassland,Natural,Deciduous,Mature,5,404,NA,517,NA,814,NA,NA,NA,NA,717.4665168528024,FALSE,6.608333333333333,4.933611111111111,0.025344611528824754,0.5403067242106072,691.7,401.0233333333333,1.5735338345864325,8.209689306576802,830.375,940.7875,2.3670112781957613,158.7049939156535,618.674997212576,NA,9.186,725.8660683708479,0.18929999521787977,0.18181666207359135,0.0728999981583911,0.04933999875356676
DE-Hai,465,NA,1997.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,Solling,2,9.57,51.77,Temperate,Forest,Managed,Evergreen,Mature,7.2,1038,NA,NA,NA,510,NA,NA,NA,NA,98.25310348401747,FALSE,9.0375,7.738888888888889,0.021647869674184923,0.4516579469845827,758.05,729.8733333333333,1.724511278195171,8.583305133418662,615.9375,578.5250000000001,1.4659461152882602,122.43265448341361,1496.804135876495,NA,42.03,1071.88251250322,0.24734999375141342,0.2613259193242778,0.05749999854742782,0.05092222093581869
DE-Hai,467,NA,1997.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,Unterlüß,2,10.28,52.83,Temperate,Forest,Managed,Evergreen,Mature,8.4,837,NA,NA,NA,420,NA,NA,NA,NA,195.095590969276,FALSE,9.8875,8.668611111111112,0.02521303258145354,0.40093742576896385,687.5,654.99,1.7151127819547645,7.831369162024284,638.75,603.7708333333334,1.7472431077694215,102.4577632135158,1518.09578037998,NA,45.375,1132.815590908803,0.22489999431854812,0.20638517997145686,0.046349998829100514,0.03606296205193589
DE-Hai,469,NA,1998.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,Solling,2,9.57,51.77,Temperate,Forest,Managed,Evergreen,Mature,7.2,1038,NA,NA,NA,500,NA,NA,NA,NA,98.25310348401747,FALSE,9.4,7.738888888888889,0.021647869674184923,0.4516579469845827,708.3000000000001,729.8733333333333,1.724511278195171,8.583305133418662,626.5833333333334,578.5250000000001,1.4659461152882602,122.43265448341361,1535.585359908609,NA,42.03,1106.4998132197447,0.25354999359478825,0.2613259193242778,0.04824999878110248,0.05092222093581869
DE-Hai,471,NA,1998.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,Unterlüß,2,10.28,52.83,Temperate,Forest,Managed,Evergreen,Mature,8.4,837,NA,NA,NA,400,NA,NA,NA,NA,195.095590969276,FALSE,10.254166666666666,8.668611111111112,0.02521303258145354,0.40093742576896385,636.25,654.99,1.7151127819547645,7.831369162024284,652.4375,603.7708333333334,1.7472431077694215,102.4577632135158,1527.9812112858338,NA,45.375,1130.9052746566044,0.2178499944966461,0.20638517997145686,0.045449998851836426,0.03606296205193589
US-GLE,473,NA,1995.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,Coble-south,1,-112.03,46.58,Temperate,Forest,Managed,Evergreen,Aggrading,6.7,295,NA,NA,NA,240,NA,NA,NA,NA,741.8992903508886,FALSE,5.2,5.766944444444444,0.051159147869676326,0.1594884052125604,267,326.1333333333334,-1.3547368421052592,7.463540086725185,1000.7083333333334,1005.0680555555556,4.285776942356112,81.75221758067784,615.6333019928795,NA,29.946,675.5333825294906,0.14049999645067146,0.1656814772960152,0.05399999863584526,0.05639259116799588
US-GLE,474,NA,1995.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,Coble-south,1,-112.03,46.58,Temperate,Forest,Managed,Evergreen,Aggrading,6.7,295,NA,NA,NA,340,NA,NA,NA,NA,741.8992903508886,FALSE,5.2,5.766944444444444,0.051159147869676326,0.1594884052125604,267,326.1333333333334,-1.3547368421052592,7.463540086725185,1000.7083333333334,1005.0680555555556,4.285776942356112,81.75221758067784,615.6333019928795,NA,29.946,675.5333825294906,0.14049999645067146,0.1656814772960152,0.05399999863584526,0.05639259116799588
US-GLE,475,NA,1995.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,Coble-north,1,-112.03,46.58,Temperate,Forest,Managed,Evergreen,Aggrading,6.7,295,NA,NA,NA,530,NA,NA,NA,NA,741.8992903508886,FALSE,5.2,5.766944444444444,0.051159147869676326,0.1594884052125604,267,326.1333333333334,-1.3547368421052592,7.463540086725185,1000.7083333333334,1005.0680555555556,4.285776942356112,81.75221758067784,615.6333019928795,NA,29.946,675.5333825294906,0.14049999645067146,0.1656814772960152,0.05399999863584526,0.05639259116799588
