Year,NEE_VUT_REF_NIGHT,TA_F,P_F,NEE_VUT_REF_QC,GPP_DT_VUT_REF,GPP_NT_VUT_REF,RECO_DT_VUT_REF,RECO_NT_VUT_REF,SITE_ID,SITE_NAME,LOCATION_LAT,LOCATION_LONG,LOCATION_ELEV,IGBP,MAT,MAP
2009.0,184.8969853056,0.848,491.9,0.886358,583.476,538.159,696.127,615.681,FI-Sod,Sodankyla,67.3619,26.6378,180.0,ENF,-1.0,500
2010.0,190.479913962048,-0.66,516.0,0.809418,684.489,605.185,795.105,740.569,FI-Sod,Sodankyla,67.3619,26.6378,180.0,ENF,-1.0,500
2011.0,204.6012423821424,1.848,597.6,0.959361,701.582,699.545,743.628,785.345,FI-Sod,Sodankyla,67.3619,26.6378,180.0,ENF,-1.0,500
2012.0,177.3708502308408,-0.33,597.6,0.85929,664.865,626.83,732.01,688.292,FI-Sod,Sodankyla,67.3619,26.6378,180.0,ENF,-1.0,500
2013.0,197.575965083016,1.385,476.7,0.941096,735.041,674.884,785.655,758.366,FI-Sod,Sodankyla,67.3619,26.6378,180.0,ENF,-1.0,500
2014.0,220.781793104856,1.448,540.5,0.925799,732.346,639.612,851.579,789.206,FI-Sod,Sodankyla,67.3619,26.6378,180.0,ENF,-1.0,500
2005.0,514.789926758928,11.189,628.595,0.805993,1800.05,1795.72,1249.25,1223.04,FR-Fon,Fontainebleau-Barbeau,48.4764,2.7801,103.0,DBF,10.2,720
2006.0,417.62364044716804,11.471,710.133,0.994977,1689.62,1691.17,1121.85,1106.92,FR-Fon,Fontainebleau-Barbeau,48.4764,2.7801,103.0,DBF,10.2,720
2007.0,467.727871104936,11.414,662.762,0.990411,2030.94,1861.23,1511.22,1166.37,FR-Fon,Fontainebleau-Barbeau,48.4764,2.7801,103.0,DBF,10.2,720
2008.0,456.92607632616006,10.92,686.476,0.990437,1642.94,1852.71,887.686,1135.64,FR-Fon,Fontainebleau-Barbeau,48.4764,2.7801,103.0,DBF,10.2,720
2009.0,505.15266014253154,11.204,579.588,0.9879,1586.38,1958.2,798.79,1283.14,FR-Fon,Fontainebleau-Barbeau,48.4764,2.7801,103.0,DBF,10.2,720
2010.0,440.11635298166084,10.173,696.13,0.987557,1543.3,1929.11,759.193,1167.87,FR-Fon,Fontainebleau-Barbeau,48.4764,2.7801,103.0,DBF,10.2,720
2011.0,517.185869971536,12.082,601.923,0.986301,1734.41,1993.63,867.395,1270.56,FR-Fon,Fontainebleau-Barbeau,48.4764,2.7801,103.0,DBF,10.2,720
2012.0,466.13926334596323,11.498,689.848,0.989925,1733.67,1775.57,1230.06,1208.41,FR-Fon,Fontainebleau-Barbeau,48.4764,2.7801,103.0,DBF,10.2,720
2013.0,448.031315407824,11.287,784.663,0.980879,1673.77,1747.55,924.369,1088.26,FR-Fon,Fontainebleau-Barbeau,48.4764,2.7801,103.0,DBF,10.2,720
2014.0,472.39713216755996,12.778,807.504,0.595947,1342.75,1562.78,907.286,1098.74,FR-Fon,Fontainebleau-Barbeau,48.4764,2.7801,103.0,DBF,10.2,720
2004.0,316.98131056315196,10.824,614.759,0.541667,1509.22,2195.7,874.574,1053.66,FR-Gri,Grignon,48.8442,1.9519,125.0,CRO,12.0,650
2005.0,401.2719945346079,11.208,457.868,0.967009,1294.52,1278.78,1047.62,1027.27,FR-Gri,Grignon,48.8442,1.9519,125.0,CRO,12.0,650
2006.0,393.70294913954405,11.296,554.408,0.9629,1284.33,1302.63,1002.08,1044.88,FR-Gri,Grignon,48.8442,1.9519,125.0,CRO,12.0,650
2007.0,383.4596806358401,11.022,710.494,0.898402,1380.82,1374.4,997.477,989.835,FR-Gri,Grignon,48.8442,1.9519,125.0,CRO,12.0,650
2008.0,364.88862474343205,10.698,622.581,0.783868,1582.96,1775.51,1111.13,1100.92,FR-Gri,Grignon,48.8442,1.9519,125.0,CRO,12.0,650
2009.0,312.79023525038406,11.052,538.223,0.751826,1445.05,1440.91,955.819,842.536,FR-Gri,Grignon,48.8442,1.9519,125.0,CRO,12.0,650
2010.0,368.41920890904004,9.974,582.818,0.806678,1531.88,1612.7,978.861,950.333,FR-Gri,Grignon,48.8442,1.9519,125.0,CRO,12.0,650
2011.0,370.09879648119363,11.797,573.019,0.726826,1562.81,1900.66,1062.62,980.385,FR-Gri,Grignon,48.8442,1.9519,125.0,CRO,12.0,650
2012.0,325.57075188768,10.736,625.732,0.714139,1392.5,1209.03,1008.87,835.885,FR-Gri,Grignon,48.8442,1.9519,125.0,CRO,12.0,650
2013.0,376.5739547685312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996.0,720.80531630388,13.01,931.314,0.368112,2207.81,2473.43,1989.75,1726.47,FR-LBr,Le Bray (after 6/28/1998),44.7171,-0.7693,61.0,ENF,13.6,900
1997.0,611.0033594059439,14.857,998.4,0.870833,2052.44,1927.4,1647.33,1511.67,FR-LBr,Le Bray (after 6/28/1998),44.7171,-0.7693,61.0,ENF,13.6,900
1998.0,631.8686097108,13.187,846.2,0.491096,2325.79,2140.07,1583.14,1629.7,FR-LBr,Le Bray (after 6/28/1998),44.7171,-0.7693,61.0,ENF,13.6,900
1999.0,541.7005391359198,13.597,746.394,0.428368,2226.42,2117.49,2229.62,1368.73,FR-LBr,Le Bray (after 6/28/1998),44.7171,-0.7693,61.0,ENF,13.6,900
2e3,902.0138399870399,13.758,889.928,0.64589,2325.12,2306.0,1998.27,1925.37,FR-LBr,Le Bray (after 6/28/1998),44.7171,-0.7693,61.0,ENF,13.6,900
2001.0,654.89381502372,13.369,843.976,0.959989,1948.4,1928.89,1546.37,1521.71,FR-LBr,Le Bray (after 6/28/1998),44.7171,-0.7693,61.0,ENF,13.6,900
2002.0,628.8190815268081,13.786,926.444,0.991667,0.0,1298.39,655.904,1323.68,FR-LBr,Le Bray (after 6/28/1998),44.7171,-0.7693,61.0,ENF,13.6,900
2003.0,669.85014094056,14.027,887.488,0.704395,1547.74,1815.09,1119.86,1551.73,FR-LBr,Le Bray (after 6/28/1998),44.7171,-0.7693,61.0,ENF,13.6,900
2004.0,639.9690017855761,12.717,1086.22,0.754781,1874.76,1957.99,1310.2,1450.82,FR-LBr,Le Bray (after 6/28/1998),44.7171,-0.7693,61.0,ENF,13.6,900
2005.0,581.8435912620288,12.611,813.238,0.968037,1269.0,1472.43,909.819,1357.37,FR-LBr,Le Bray (after 6/28/1998),44.7171,-0.7693,61.0,ENF,13.6,900
2006.0,562.4725489236,13.345,840.547,0.991895,1457.31,1596.88,1117.98,1350.99,FR-LBr,Le Bray (after 6/28/1998),44.7171,-0.7693,61.0,ENF,13.6,900
2007.0,519.787661245177,12.879,992.0,0.988299,2035.64,1909.22,1316.17,1270.02,FR-LBr,Le Bray (after 6/28/1998),44.7171,-0.7693,61.0,ENF,13.6,900
2008.0,765.9682417746,12.672,1160.2,0.925546,2059.62,2007.76,1604.36,1719.9,FR-LBr,Le Bray (after 6/28/1998),44.7171,-0.7693,61.0,ENF,13.6,900
2e3,508.15446069542406,13.625,868.864,0.361225,1162.04,1202.14,955.146,943.596,FR-Pue,Puechabon,43.7414,3.5958,270.0,EBF,13.5,883
2001.0,490.99128605279986,13.609,845.717,0.948858,1434.57,1396.97,1171.95,1173.58,FR-Pue,Puechabon,43.7414,3.5958,270.0,EBF,13.5,883
2002.0,509.6274474009601,13.82,1165.8,0.947717,1551.59,1448.25,1330.78,1182.3,FR-Pue,Puechabon,43.7414,3.5958,270.0,EBF,13.5,883
2003.0,463.64285113891924,14.034,1234.2,0.914669,1254.17,1265.46,1061.8,1116.74,FR-Pue,Puechabon,43.7414,3.5958,270.0,EBF,13.5,883
2004.0,477.0802405044,13.281,875.208,0.915927,1507.68,1509.02,1121.76,1139.65,FR-Pue,Puechabon,43.7414,3.5958,270.0,EBF,13.5,883
2005.0,431.81834209056,13.039,705.2,0.947317,1137.46,1105.03,1091.73,1025.79,FR-Pue,Puechabon,43.7414,3.5958,270.0,EBF,13.5,883
2006.0,393.07354636608,14.09,773.4,0.921747,1029.12,988.965,818.656,850.997,FR-Pue,Puechabon,43.7414,3.5958,270.0,EBF,13.5,883
2007.0,467.16758516664,13.734,570.2,0.95508,1468.13,1471.48,1033.04,1093.52,FR-Pue,Puechabon,43.7414,3.5958,270.0,EBF,13.5,883
2008.0,368.34491504080086,13.362,1127.0,0.949112,1250.29,1246.48,1031.83,952.471,FR-Pue,Puechabon,43.7414,3.5958,270.0,EBF,13.5,883
2009.0,391.59523094983194,14.198,736.737,0.909075,1234.82,1286.31,1029.58,991.853,FR-Pue,Puechabon,43.7414,3.5958,270.0,EBF,13.5,883
2010.0,417.982566536712,12.866,921.612,0.901655,1163.1,1136.76,938.003,963.791,FR-Pue,Puechabon,43.7414,3.5958,270.0,EBF,13.5,883
2011.0,437.81117249849035,14.553,1084.638,0.861815,1347.61,1299.37,1098.5,1029.74,FR-Pue,Puechabon,43.7414,3.5958,270.0,EBF,13.5,883
2012.0,465.5544294137041,14.035,777.673,0.793602,1299.21,1355.33,891.571,1084.32,FR-Pue,Puechabon,43.7414,3.5958,270.0,EBF,13.5,883
2013.0,269.2744093710216,13.389,875.314,0.95782,787.989,848.556,497.605,649.153,FR-Pue,Puechabon,43.7414,3.5958,270.0,EBF,13.5,883
2014.0,209.1516237378072,14.662,1264.117,0.963128,669.188,673.943,469.396,480.766,FR-Pue,Puechabon,43.7414,3.5958,270.0,EBF,13.5,883
2004.0,1755.3893574960002,25.715,2756.0,0.98577,3729.55,3889.68,3461.6,3777.76,GF-Guy,Guyaflux (French Guiana),5.2788,-52.9249,48.0,EBF,25.7,3041
2005.0,1673.648995464,25.883,3072.2,0.900171,3608.36,3654.06,3294.32,3516.99,GF-Guy,Guyaflux (French Guiana),5.2788,-52.9249,48.0,EBF,25.7,3041
2006.0,1587.4539766560001,25.521,3509.6,0.960445,3428.49,3585.97,3156.66,3541.37,GF-Guy,Guyaflux (French Guiana),5.2788,-52.9249,48.0,EBF,25.7,3041
2007.0,1589.46446317968,25.593,3550.48,0.938413,3455.3,3732.7,3092.19,3520.95,GF-Guy,Guyaflux (French Guiana),5.2788,-52.9249,48.0,EBF,25.7,3041
2008.0,1535.8507217496,25.511,2838.0,0.990209,3532.68,3598.72,3278.86,3394.13,GF-Guy,Guyaflux (French Guiana),5.2788,-52.9249,48.0,EBF,25.7,3041
2009.0,1550.3822611776002,25.628,3118.4,0.985445,3721.68,3707.54,3368.92,3363.59,GF-Guy,Guyaflux (French Guiana),5.2788,-52.9249,48.0,EBF,25.7,3041
2010.0,1771.7650613783999,25.886,3221.2,0.988756,3872.89,3968.95,3704.8,3873.01,GF-Guy,Guyaflux (French Guiana),5.2788,-52.9249,48.0,EBF,25.7,3041
2011.0,1746.9010156536,25.533,3147.8,0.935674,4040.73,3958.43,4073.29,3819.63,GF-Guy,Guyaflux (French Guiana),5.2788,-52.9249,48.0,EBF,25.7,3041
2012.0,1730.1867703919995,25.411,3300.8,0.969035,3789.27,3954.28,3390.44,3739.56,GF-Guy,Guyaflux (French Guiana),5.2788,-52.9249,48.0,EBF,25.7,3041
2013.0,1521.83824411536,25.49,2966.538,0.954167,3564.56,3647.35,3428.15,3460.79,GF-Guy,Guyaflux (French Guiana),5.2788,-52.9249,48.0,EBF,25.7,3041
2014.0,1392.4693594152,25.576,2734.4,0.987215,3262.23,3219.24,3436.44,3148.45,GF-Guy,Guyaflux (French Guiana),5.2788,-52.9249,48.0,EBF,25.7,3041
2004.0,658.941064632648,16.019,1184.871,0.58265,2232.01,1222.65,1323.42,1436.64,IT-BCi,Borgo Cioffi,40.5238,14.9574,20.0,CRO,18.0,600
2005.0,544.3520622762239,15.782,1424.051,0.925457,1721.22,1764.02,1597.59,1429.56,IT-BCi,Borgo Cioffi,40.5238,14.9574,20.0,CRO,18.0,600
2006.0,542.551321849896,16.273,1246.175,0.888299,1777.21,1699.19,1510.23,1379.9,IT-BCi,Borgo Cioffi,40.5238,14.9574,20.0,CRO,18.0,600
2007.0,560.4556636271521,16.682,1151.374,0.965297,1892.46,1844.35,1495.88,1454.47,IT-BCi,Borgo Cioffi,40.5238,14.9574,20.0,CRO,18.0,600
2008.0,562.117179347064,16.713,1046.599,0.915187,2028.51,1978.57,1485.88,1420.05,IT-BCi,Borgo Cioffi,40.5238,14.9574,20.0,CRO,18.0,600
2009.0,499.85679730067994,17.026,1196.762,0.954395,1365.39,1222.81,1286.42,1238.96,IT-BCi,Borgo Cioffi,40.5238,14.9574,20.0,CRO,18.0,600
2010.0,691.8437483849519,16.408,1309.114,0.952568,1983.09,1990.71,1513.14,1637.21,IT-BCi,Borgo Cioffi,40.5238,14.9574,20.0,CRO,18.0,600
2011.0,487.26684544643996,18.692,759.344,0.643664,1456.16,2092.82,1665.54,1624.61,IT-BCi,Borgo Cioffi,40.5238,14.9574,20.0,CRO,18.0,600
2012.0,707.80605858576,21.075,1191.362,0.823315,1834.03,1868.69,1543.17,1681.16,IT-BCi,Borgo Cioffi,40.5238,14.9574,20.0,CRO,18.0,600
2013.0,780.64635881016,21.105,1354.461,0.9504,1957.45,1994.55,1710.14,1915.62,IT-BCi,Borgo Cioffi,40.5238,14.9574,20.0,CRO,18.0,600
2014.0,926.85104573112,20.893,1323.366,0.958733,1974.32,2040.09,1834.84,2115.15,IT-BCi,Borgo Cioffi,40.5238,14.9574,20.0,CRO,18.0,600
2011.0,444.92871441095997,15.122,688.237,0.489897,1875.16,2037.8,1394.38,1213.69,IT-CA1,Castel d'Asso 1,42.3804,12.0266,200.0,DBF,14.0,766
2012.0,395.154726378696,15.21,673.487,0.932491,1266.39,1263.41,878.856,911.173,IT-CA1,Castel d'Asso 1,42.3804,12.0266,200.0,DBF,14.0,766
2013.0,371.9873194217639,14.817,766.148,0.632591,868.671,1129.95,803.894,1070.21,IT-CA1,Castel d'Asso 1,42.3804,12.0266,200.0,DBF,14.0,766
2014.0,433.8026553456,14.799,942.431,0.924829,1372.36,1452.8,1018.75,1100.74,IT-CA1,Castel d'Asso 1,42.3804,12.0266,200.0,DBF,14.0,766
2011.0,369.74501417188804,14.892,684.157,0.332534,532.79,441.571,858.624,739.145,IT-CA2,Castel d'Asso 2,42.3772,12.026,200.0,CRO,14.0,766
2012.0,331.72738349088246,15.177,676.403,0.915642,789.349,883.676,660.995,806.055,IT-CA2,Castel d'Asso 2,42.3772,12.026,200.0,CRO,14.0,766
2013.0,367.48487756592004,14.216,766.506,0.930251,1300.38,1205.91,924.479,849.934,IT-CA2,Castel d'Asso 2,42.3772,12.026,200.0,CRO,14.0,766
2014.0,409.32895815935996,15.087,943.346,0.819863,955.558,873.443,942.063,881.677,IT-CA2,Castel d'Asso 2,42.3772,12.026,200.0,CRO,14.0,766
2011.0,131.03333420313598,14.923,518.581,0.127626,412.722,378.635,720.378,427.243,IT-CA3,Castel d'Asso 3,42.38,12.0222,197.0,DBF,14.0,766
2012.0,284.380880453352,14.98,663.716,0.862363,1010.15,934.794,734.742,648.293,IT-CA3,Castel d'Asso 3,42.38,12.0222,197.0,DBF,14.0,766
2013.0,355.3354643688,14.343,754.612,0.920148,1439.42,1380.5,896.633,846.746,IT-CA3,Castel d'Asso 3,42.38,12.0222,197.0,DBF,14.0,766
2014.0,408.35503110456006,14.788,897.486,0.604338,2261.17,2210.45,1080.55,1044.81,IT-CA3,Castel d'Asso 3,42.38,12.0222,197.0,DBF,14.0,766
1996.0,162.494720566488,5.269,1529.561,0.31472,2065.25,3435.95,637.051,915.785,IT-Col,Collelongo- Selva Piana,41.8494,13.5881,1560.0,DBF,6.3,1180
1997.0,268.272304234488,6.649,1139.504,0.655537,1353.18,1370.82,683.331,627.425,IT-Col,Collelongo- Selva Piana,41.8494,13.5881,1560.0,DBF,6.3,1180
1998.0,268.9211420237736,6.659,1237.741,0.804852,1153.94,1086.5,759.08,666.963,IT-Col,Collelongo- Selva Piana,41.8494,13.5881,1560.0,DBF,6.3,1180
1999.0,313.50153977669527,7.946,1380.359,0.468094,2222.32,1512.91,830.587,682.07,IT-Col,Collelongo- Selva Piana,41.8494,13.5881,1560.0,DBF,6.3,1180
2e3,300.1811700676752,8.631,858.063,0.628245,1761.1,1741.71,847.013,688.436,IT-Col,Collelongo- Selva Piana,41.8494,13.5881,1560.0,DBF,6.3,1180
2001.0,250.60157951343848,7.962,778.299,0.863413,1117.35,1146.55,577.542,622.194,IT-Col,Collelongo- Selva Piana,41.8494,13.5881,1560.0,DBF,6.3,1180
2002.0,223.45379827776,7.616,1270.3,0.285788,548.188,1083.11,458.139,667.966,IT-Col,Collelongo- Selva Piana,41.8494,13.5881,1560.0,DBF,6.3,1180
2003.0,317.55380742576,8.175,1619.488,0.154623,2671.08,2253.19,920.17,834.061,IT-Col,Collelongo- Selva Piana,41.8494,13.5881,1560.0,DBF,6.3,1180
2004.0,324.41091580238407,7.279,1433.174,0.430499,1860.75,2307.2,563.503,959.689,IT-Col,Collelongo- Selva Piana,41.8494,13.5881,1560.0,DBF,6.3,1180
2005.0,321.85017624643194,6.665,941.991,0.676142,1447.37,1457.11,809.811,792.688,IT-Col,Collelongo- Selva Piana,41.8494,13.5881,1560.0,DBF,6.3,1180
2006.0,407.95306653700794,6.976,849.947,0.382934,2424.18,1716.3,907.788,943.838,IT-Col,Collelongo- Selva Piana,41.8494,13.5881,1560.0,DBF,6.3,1180
2007.0,355.99671618421684,7.309,795.414,0.778995,1410.96,1356.2,778.994,799.709,IT-Col,Collelongo- Selva Piana,41.8494,13.5881,1560.0,DBF,6.3,1180
2008.0,307.2597320034,7.079,1194.157,0.823372,1237.99,1225.55,698.508,733.422,IT-Col,Collelongo- Selva Piana,41.8494,13.5881,1560.0,DBF,6.3,1180
2009.0,356.42350466963995,7.079,1212.934,0.759989,1723.3,1701.79,927.488,871.74,IT-Col,Collelongo- Selva Piana,41.8494,13.5881,1560.0,DBF,6.3,1180
2010.0,339.98958604296,6.581,1458.222,0.509018,2310.7,1551.61,1528.39,826.159,IT-Col,Collelongo- Selva Piana,41.8494,13.5881,1560.0,DBF,6.3,1180
2011.0,338.902902438984,7.234,1089.118,0.839498,1406.08,1319.53,932.463,808.143,IT-Col,Collelongo- Selva Piana,41.8494,13.5881,1560.0,DBF,6.3,1180
2012.0,364.04652153520806,7.639,1013.474,0.606216,1561.71,1597.05,769.694,849.623,IT-Col,Collelongo- Selva Piana,41.8494,13.5881,1560.0,DBF,6.3,1180
2013.0,392.347996347888,7.151,1348.272,0.711016,1486.12,1480.99,829.523,974.151,IT-Col,Collelongo- Selva Piana,41.8494,13.5881,1560.0,DBF,6.3,1180
2014.0,408.4663393244232,7.576,1243.664,0.882877,1760.06,1733.13,914.33,993.686,IT-Col,Collelongo- Selva Piana,41.8494,13.5881,1560.0,DBF,6.3,1180
2012.0,438.0487195519439,15.494,727.603,0.454406,2131.97,1959.36,1602.54,1062.93,IT-Cp2,Castelporziano 2,41.7043,12.3573,19.0,EBF,15.2,805
2013.0,633.5688199601522,15.825,915.088,0.952511,2029.8,2005.63,1439.74,1405.14,IT-Cp2,Castelporziano 2,41.7043,12.3573,19.0,EBF,15.2,805
2014.0,772.7662202205601,16.834,913.709,0.774201,2319.04,2296.35,1621.28,1694.38,IT-Cp2,Castelporziano 2,41.7043,12.3573,19.0,EBF,15.2,805
2e3,622.7339391287207,13.964,707.678,0.769752,1837.46,2307.3,1102.36,1502.65,IT-Cpz,Castelporziano,41.7052,12.3761,68.0,EBF,15.6,780
2001.0,590.7563878168152,14.651,571.947,0.731621,1858.5,1906.68,1314.6,1353.29,IT-Cpz,Castelporziano,41.7052,12.3761,68.0,EBF,15.6,780
2002.0,701.8513167417121,14.074,781.199,0.695605,2138.89,2248.85,1907.38,1730.24,IT-Cpz,Castelporziano,41.7052,12.3761,68.0,EBF,15.6,780
2003.0,672.9525559620719,15.832,689.879,0.945947,2055.55,1970.81,1571.26,1552.79,IT-Cpz,Castelporziano,41.7052,12.3761,68.0,EBF,15.6,780
2004.0,655.0021745626319,15.003,1085.12,0.759107,2294.29,2181.28,1694.56,1548.48,IT-Cpz,Castelporziano,41.7052,12.3761,68.0,EBF,15.6,780
2005.0,411.7435906560409,14.696,1142.892,0.792523,1423.2,1638.84,828.093,1035.46,IT-Cpz,Castelporziano,41.7052,12.3761,68.0,EBF,15.6,780
2006.0,557.8797885822721,16.091,580.365,0.915582,1896.49,1767.44,1542.45,1354.68,IT-Cpz,Castelporziano,41.7052,12.3761,68.0,EBF,15.6,780
2007.0,608.699408526432,16.463,523.167,0.98339,1879.49,1894.6,1472.21,1534.84,IT-Cpz,Castelporziano,41.7052,12.3761,68.0,EBF,15.6,780
2008.0,585.210282206472,16.421,1188.05,0.815403,2375.97,2216.71,1857.77,1456.84,IT-Cpz,Castelporziano,41.7052,12.3761,68.0,EBF,15.6,780
2009.0,20.08296716544,15.963,985.352,0.0,NA,NA,NA,NA,IT-Cpz,Castelporziano,41.7052,12.3761,68.0,EBF,15.6,780
2013.0,801.868020091056,12.959,1724.54,0.908733,2133.95,2102.85,1797.08,2028.71,IT-Isp,Ispra ABC-IS,45.8126,8.6336,210.0,DBF,12.2,1300
2014.0,909.0935112743999,13.775,2277.586,0.955765,2130.66,2088.74,1762.6,2082.31,IT-Isp,Ispra ABC-IS,45.8126,8.6336,210.0,DBF,12.2,1300
2e3,423.86404785537604,7.275,1451.6,0.406876,2559.03,3117.88,875.564,1037.31,IT-La2,Lavarone2,45.9542,11.2853,1350.0,ENF,7.2,1150
2001.0,376.3109105261136,6.788,1177.2,0.829623,2237.83,2086.02,1249.61,1043.67,IT-La2,Lavarone2,45.9542,11.2853,1350.0,ENF,7.2,1150
2002.0,192.50466784521123,7.308,1841.571,0.253253,1744.04,2207.12,851.405,1193.95,IT-La2,Lavarone2,45.9542,11.2853,1350.0,ENF,7.2,1150
2003.0,119.6438895912312,7.354,1198.115,0.934132,2248.86,2035.03,828.144,406.519,IT-Lav,Lavarone,45.9562,11.2813,1353.0,ENF,7.8,1291
2004.0,131.2082107218792,6.535,1284.245,0.950307,2403.44,2223.55,950.158,444.896,IT-Lav,Lavarone,45.9562,11.2813,1353.0,ENF,7.8,1291
2005.0,144.12370070754002,6.086,938.048,0.908276,2376.96,2129.3,997.077,442.77,IT-Lav,Lavarone,45.9562,11.2813,1353.0,ENF,7.8,1291
2006.0,118.6212714085627,7.194,1000.657,0.950571,2387.33,2104.53,1071.55,431.077,IT-Lav,Lavarone,45.9562,11.2813,1353.0,ENF,7.8,1291
2007.0,81.796260768228,7.523,922.344,0.964612,2292.54,2082.39,836.81,328.026,IT-Lav,Lavarone,45.9562,11.2813,1353.0,ENF,7.8,1291
2008.0,114.58068666042239,6.853,1581.236,0.974613,2539.11,2353.23,968.728,440.381,IT-Lav,Lavarone,45.9562,11.2813,1353.0,ENF,7.8,1291
2009.0,198.75991849955284,7.071,1592.861,0.969863,2860.22,2740.04,954.363,580.173,IT-Lav,Lavarone,45.9562,11.2813,1353.0,ENF,7.8,1291
2010.0,93.03774504924242,5.734,1729.04,0.961815,2452.21,2278.59,906.099,435.983,IT-Lav,Lavarone,45.9562,11.2813,1353.0,ENF,7.8,1291
2011.0,92.07904642786801,7.651,946.779,0.871119,2428.27,2218.05,879.077,328.852,IT-Lav,Lavarone,45.9562,11.2813,1353.0,ENF,7.8,1291
2012.0,56.690596772423994,7.314,1221.644,0.806239,2440.84,2365.74,681.48,309.714,IT-Lav,Lavarone,45.9562,11.2813,1353.0,ENF,7.8,1291
2013.0,57.502323678556806,7.087,1313.9,0.936416,2196.82,2080.03,863.664,387.617,IT-Lav,Lavarone,45.9562,11.2813,1353.0,ENF,7.8,1291
2014.0,63.4349893624848,7.877,1671.86,0.784189,2585.43,2337.15,807.344,293.491,IT-Lav,Lavarone,45.9562,11.2813,1353.0,ENF,7.8,1291
2003.0,515.0584951261344,5.612,753.583,0.933105,1256.75,1311.6,1106.33,1328.13,IT-MBo,Monte Bondone,46.0147,11.0458,1550.0,GRA,5.1,1214
2004.0,494.4261939563233,4.901,931.78,0.975068,1250.07,1311.02,1172.22,1275.27,IT-MBo,Monte Bondone,46.0147,11.0458,1550.0,GRA,5.1,1214
2005.0,536.790013483824,4.387,882.1,0.990753,1401.64,1438.28,1292.1,1396.89,IT-MBo,Monte Bondone,46.0147,11.0458,1550.0,GRA,5.1,1214
2006.0,532.81648703286,5.348,732.4,0.984703,1401.19,1431.72,1257.46,1344.21,IT-MBo,Monte Bondone,46.0147,11.0458,1550.0,GRA,5.1,1214
2007.0,496.43153349350405,5.803,1018.0,0.994292,1401.49,1457.11,1131.37,1292.74,IT-MBo,Monte Bondone,46.0147,11.0458,1550.0,GRA,5.1,1214
2008.0,505.95611383115994,5.267,1325.992,0.891109,1306.57,1414.52,1215.19,1334.97,IT-MBo,Monte Bondone,46.0147,11.0458,1550.0,GRA,5.1,1214
2009.0,540.0923338879344,5.217,1040.494,0.959361,1298.91,1440.55,1236.65,1457.99,IT-MBo,Monte Bondone,46.0147,11.0458,1550.0,GRA,5.1,1214
2010.0,490.4621616889369,4.171,1268.601,0.904795,1311.49,1324.26,1247.44,1270.4,IT-MBo,Monte Bondone,46.0147,11.0458,1550.0,GRA,5.1,1214
2011.0,589.762783587816,5.895,796.745,0.951256,1411.99,1641.32,1095.42,1477.19,IT-MBo,Monte Bondone,46.0147,11.0458,1550.0,GRA,5.1,1214
2012.0,629.3474637931656,5.549,946.172,0.958447,1494.53,1560.42,1428.89,1587.43,IT-MBo,Monte Bondone,46.0147,11.0458,1550.0,GRA,5.1,1214
2013.0,583.603641787464,5.127,1018.549,0.868893,1314.89,1387.7,1348.61,1466.61,IT-MBo,Monte Bondone,46.0147,11.0458,1550.0,GRA,5.1,1214
2004.0,477.527408466768,16.369,571.842,0.568648,1261.83,1269.49,1076.09,1000.9,IT-Noe,Arca di No_ - Le Prigionette,40.6061,8.1515,28.0,CSH,15.9,588
2005.0,429.89958496727996,15.738,596.2,0.955708,1181.61,1129.36,921.434,929.684,IT-Noe,Arca di No_ - Le Prigionette,40.6061,8.1515,28.0,CSH,15.9,588
2006.0,461.98928624688,16.682,441.8,0.962671,1243.65,1136.42,1107.75,1011.1,IT-Noe,Arca di No_ - Le Prigionette,40.6061,8.1515,28.0,CSH,15.9,588
2007.0,430.30999946973594,16.724,433.682,0.876142,1009.7,976.794,894.511,927.112,IT-Noe,Arca di No_ - Le Prigionette,40.6061,8.1515,28.0,CSH,15.9,588
2008.0,411.340098137904,16.442,698.99,0.95304,1120.69,965.193,949.001,836.891,IT-Noe,Arca di No_ - Le Prigionette,40.6061,8.1515,28.0,CSH,15.9,588
2009.0,459.39593667888,16.615,595.253,0.828938,1350.52,1266.33,1037.5,997.503,IT-Noe,Arca di No_ - Le Prigionette,40.6061,8.1515,28.0,CSH,15.9,588
2010.0,465.70344298999197,15.038,844.655,0.885959,1571.62,1471.39,1023.12,1007.41,IT-Noe,Arca di No_ - Le Prigionette,40.6061,8.1515,28.0,CSH,15.9,588
2011.0,401.23596227968807,16.55,444.384,0.47129,1072.69,1100.57,710.087,988.925,IT-Noe,Arca di No_ - Le Prigionette,40.6061,8.1515,28.0,CSH,15.9,588
2012.0,340.4622201822,16.599,514.0,0.87574,906.907,867.496,818.478,799.792,IT-Noe,Arca di No_ - Le Prigionette,40.6061,8.1515,28.0,CSH,15.9,588
2013.0,371.7809636368248,16.637,613.8,0.84024,1172.13,1076.43,892.019,844.779,IT-Noe,Arca di No_ - Le Prigionette,40.6061,8.1515,28.0,CSH,15.9,588
2014.0,314.30474925148803,17.267,523.0,0.686986,1002.71,815.407,840.962,630.657,IT-Noe,Arca di No_ - Le Prigionette,40.6061,8.1515,28.0,CSH,15.9,588
